站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
59431,20230404133217,16.9,1009.8,29,251,5.0,0.2,10329.8
59446,20230404133217,14.2,1025.4,11,136,1.0,0.3,10287.7
59453,20230404133217,20.0,1017.3,64,240,5.0,0.8,10205.8
59626,20230404133217,13.3,1017.8,61,67,8.9,0.9,10037.4
59631,20230404133217,16.3,1010.3,65,98,1.8,0.8,10448.7
59632,20230404133217,15.0,1012.6,98,83,7.2,1.5,10430.7
59644,20230404133217,11.0,1002.1,28,94,8.6,1.4,10278.3
59647,20230404133217,8.5,1011.2,26,101,9.5,1.3,10270.5
56691,20230404133217,21.2,1013.0,57,311,5.5,0.8,10067.9
56693,20230404133217,25.7,1005.2,84,225,5.5,0.4,10216.8
56792,20230404133217,22.7,1002.2,13,121,2.3,0.7,10015.9
56793,20230404133217,19.0,1021.7,55,328,0.1,1.5,10354.7
57606,20230404133217,3.9,1007.3,15,25,0.1,0.2,10385.2
57614,20230404133217,0.2,1022.3,38,302,11.0,0.8,10131.0
57625,20230404133217,7.6,1000.3,49,195,4.5,0.4,10438.5
57647,20230404133217,23.4,1025.9,37,251,3.6,0.2,10246.7
57707,20230404133217,11.9,1000.5,86,95,14.5,1.5,10412.9
57710,20230404133217,20.3,1001.0,9,195,6.3,0.2,10259.2
57712,20230404133217,7.8,1000.3,70,352,12.3,1.3,10463.2
57718,20230404133217,8.2,1016.4,49,152,3.5,0.4,10066.9
57722,20230404133217,11.0,1022.5,8,310,0.5,0.0,10074.3
57729,20230404133217,30.4,1008.2,23,109,11.4,0.7,10219.1
57731,20230404133217,12.1,1013.1,47,64,0.1,0.3,10342.0
57741,20230404133217,11.9,1020.7,89,307,1.3,0.5,10074.8
57803,20230404133217,16.9,1014.0,17,142,0.8,0.7,10223.6
57805,20230404133217,28.3,1014.0,36,36,1.2,0.1,10032.6
57806,20230404133217,17.8,1010.0,23,137,7.3,1.2,10033.4
57816,20230404133217,29.4,1022.5,62,312,6.9,1.4,10427.9
57825,20230404133217,22.7,1018.1,92,304,1.8,1.5,10314.4
57827,20230404133217,3.2,1008.5,96,100,5.5,0.6,10295.1
57832,20230404133217,32.3,1004.5,27,49,3.2,0.5,10206.7
57839,20230404133217,21.1,1016.9,20,143,5.5,0.4,10487.4
57840,20230404133217,10.6,1008.4,35,169,2.5,0.2,10045.0
57902,20230404133217,6.2,1014.7,57,310,7.4,1.1,10022.2
57906,20230404133217,24.9,1001.6,24,30,2.6,0.5,10255.4
57907,20230404133217,11.3,1021.8,58,268,12.0,0.4,10105.3
57910,20230404133217,10.7,1011.1,39,141,9.5,0.5,10044.4
57912,20230404133217,25.1,1023.8,61,187,14.0,0.0,10230.4
57916,20230404133217,19.7,1018.5,5,336,10.6,0.7,10471.2
57922,20230404133217,12.4,1007.6,51,226,12.5,0.0,10033.3
57926,20230404133217,34.8,1012.1,19,104,14.9,1.3,10148.7
57932,20230404133217,30.0,1019.2,41,290,3.5,1.3,10403.9
59758,20230404133217,35.0,1009.7,79,194,3.9,0.2,10117.7
59838,20230404133217,29.9,1015.6,43,351,3.8,0.8,10010.4
59845,20230404133217,10.4,1010.2,46,272,9.1,0.3,10297.1
59849,20230404133217,19.9,1020.2,14,139,10.4,1.0,10390.7
59855,20230404133217,12.8,1024.2,51,29,2.6,0.9,10111.5
59948,20230404133217,27.7,1005.5,59,45,7.7,1.2,10190.9
59954,20230404133217,31.7,1015.5,28,232,4.9,0.8,10403.8
59981,20230404133217,25.4,1005.7,33,13,11.0,0.5,10169.8
53399,20230404133217,12.4,1025.8,87,98,6.0,0.0,10349.3
53593,20230404133217,16.6,1009.9,43,137,8.7,0.1,10038.0
53698,20230404133217,30.0,1015.8,20,293,0.0,1.0,10177.6
53798,20230404133217,25.1,1018.2,62,242,11.0,1.3,10174.0
54308,20230404133217,16.9,1020.5,1,336,14.4,1.4,10197.6
54311,20230404133217,0.7,1025.1,74,155,14.6,0.0,10083.5
54401,20230404133217,17.1,1018.6,76,111,2.6,1.4,10025.7
54405,20230404133217,18.3,1016.5,2,9,11.7,1.4,10173.0
54423,20230404133217,24.0,1008.2,48,139,14.7,0.3,10040.8
54429,20230404133217,32.5,1016.2,83,0,6.3,0.8,10352.2
54436,20230404133217,20.7,1004.4,1,36,9.7,0.3,10486.6
54449,20230404133217,24.3,1020.3,84,120,12.0,0.0,10371.7
54518,20230404133217,2.0,1000.3,2,359,5.5,0.0,10348.8
54534,20230404133217,19.7,1011.4,60,358,3.6,1.3,10113.8
54535,20230404133217,11.2,1016.1,99,203,2.7,0.2,10368.3
54539,20230404133217,23.5,1006.5,60,38,10.0,0.2,10096.6
54602,20230404133217,27.9,1006.4,81,263,7.7,0.5,10131.3
54606,20230404133217,1.9,1005.5,58,178,3.4,0.8,10466.2
54618,20230404133217,31.1,1003.2,40,63,6.3,0.1,10449.6
54624,20230404133217,34.7,1000.0,99,87,1.2,0.5,10401.1
54705,20230404133217,26.2,1013.6,69,287,8.2,0.4,10418.6
53898,20230404133217,31.0,1000.0,38,255,7.0,0.6,10473.3
53986,20230404133217,31.5,1016.3,74,338,7.5,0.8,10437.4
57051,20230404133217,15.4,1004.4,41,33,8.6,0.6,10085.7
57067,20230404133217,32.7,1006.2,71,75,0.0,1.0,10336.2
57071,20230404133217,15.8,1016.2,54,153,7.7,0.6,10082.9
57077,20230404133217,3.6,1013.6,78,115,9.9,1.0,10305.7
57083,20230404133217,2.5,1018.5,88,297,1.6,1.1,10364.0
57084,20230404133217,0.2,1023.9,8,5,1.8,1.0,10401.9
57089,20230404133217,9.3,1009.0,24,251,6.3,1.2,10168.6
57091,20230404133217,32.1,1018.0,89,32,0.8,1.3,10188.7
57156,20230404133217,15.7,1019.3,82,146,8.5,0.8,10318.3
57178,20230404133217,24.0,1010.6,11,8,2.2,0.9,10157.5
57181,20230404133217,13.9,1003.2,39,230,2.0,0.1,10281.3
57193,20230404133217,26.1,1022.6,11,357,1.3,0.3,10394.7
57285,20230404133217,0.1,1011.9,18,264,8.4,1.0,10117.8
57290,20230404133217,1.0,1010.2,79,195,2.5,0.4,10477.5
57297,20230404133217,24.8,1019.2,2,169,10.7,0.8,10225.0
58005,20230404133217,18.8,1017.8,14,44,9.7,0.0,10135.6
58111,20230404133217,26.9,1013.5,16,124,14.1,0.0,10057.1
58208,20230404133217,14.5,1010.4,92,207,0.8,1.3,10052.2
50136,20230404133217,26.1,1004.6,59,282,7.0,1.5,10374.2
50246,20230404133217,19.5,1005.1,23,48,5.7,1.2,10148.5
50247,20230404133217,15.4,1011.2,19,286,8.9,0.5,10049.5
50349,20230404133217,17.6,1016.4,72,6,5.5,1.4,10422.3
50353,20230404133217,6.0,1005.5,29,276,9.6,1.4,10390.7
50442,20230404133217,32.7,1019.8,2,306,0.1,0.3,10372.2
50468,20230404133217,34.3,1021.1,32,182,12.5,0.5,10004.9
50557,20230404133217,31.3,1020.9,33,317,5.3,1.5,10406.8
50564,20230404133217,25.5,1005.5,62,313,5.7,0.2,10185.9
50656,20230404133217,8.3,1005.0,52,185,2.8,0.4,10011.7
50658,20230404133217,16.8,1018.8,31,50,4.1,1.4,10190.4
50674,20230404133217,13.2,1003.3,35,245,14.8,0.6,10421.6
50739,20230404133217,9.4,1003.6,39,204,14.3,1.5,10031.6
50742,20230404133217,15.6,1007.3,12,347,12.4,0.6,10486.4
50745,20230404133217,29.1,1026.2,56,196,14.7,1.4,10394.6
50756,20230404133217,34.7,1019.3,81,317,1.3,1.4,10091.2
50758,20230404133217,8.7,1015.7,78,227,0.5,1.1,10447.0
50774,20230404133217,1.1,1002.9,73,50,6.4,0.7,10104.2
50778,20230404133217,20.3,1016.1,90,295,6.5,0.0,10416.6
50788,20230404133217,33.5,1009.2,59,70,13.2,1.0,10320.6
50844,20230404133217,5.9,1011.1,56,119,9.0,0.4,10336.8
50853,20230404133217,24.6,1022.4,62,275,7.5,0.6,10059.2
50854,20230404133217,31.3,1009.9,3,110,6.5,1.1,10432.0
50862,20230404133217,21.1,1023.2,9,312,7.2,1.1,10183.0
50873,20230404133217,16.8,1020.9,8,342,6.8,1.0,10001.3
50877,20230404133217,34.4,1017.8,93,104,5.4,0.2,10092.8
50888,20230404133217,26.4,1015.0,45,81,10.9,1.0,10128.3
50950,20230404133217,0.2,1015.1,29,229,13.1,0.4,10448.5
50953,20230404133217,32.9,1003.0,50,279,6.7,0.8,10447.5
50955,20230404133217,3.6,1024.2,29,173,7.2,1.2,10182.9
50963,20230404133217,26.8,1005.8,50,8,12.0,0.2,10075.8
50968,20230404133217,4.7,1000.2,33,29,3.6,1.2,10410.4
50973,20230404133217,2.6,1021.1,25,182,10.6,0.5,10031.1
50978,20230404133217,32.4,1018.3,48,232,5.5,1.5,10472.0
50983,20230404133217,23.0,1025.8,57,127,12.6,0.5,10153.7
54094,20230404133217,4.0,1014.6,98,229,4.4,0.1,10061.5
54096,20230404133217,13.8,1002.4,9,209,14.5,0.5,10484.9
57251,20230404133217,14.7,1009.0,5,229,9.4,0.0,10495.2
57256,20230404133217,32.0,1023.9,100,359,7.7,0.7,10356.8
57259,20230404133217,24.0,1020.8,7,143,6.4,1.5,10351.6
57265,20230404133217,8.5,1013.1,23,142,8.0,1.0,10300.9
57278,20230404133217,29.7,1005.7,15,229,12.8,0.3,10163.5
57279,20230404133217,17.1,1020.8,4,273,10.4,0.3,10357.7
57355,20230404133217,4.7,1000.0,96,348,2.3,0.5,10371.3
57358,20230404133217,15.1,1015.1,24,180,14.5,1.3,10029.6
57359,20230404133217,15.3,1000.4,87,233,14.7,0.9,10405.4
57363,20230404133217,30.2,1009.9,45,219,4.9,1.5,10112.9
57378,20230404133217,3.6,1022.9,30,335,6.5,0.5,10356.3
57381,20230404133217,6.5,1026.3,67,160,13.7,1.3,10206.6
57395,20230404133217,19.8,1019.1,25,79,1.6,0.2,10430.2
57399,20230404133217,26.9,1024.8,47,2,13.7,0.6,10430.4
57439,20230404133217,8.7,1006.9,66,32,4.8,0.7,10363.7
57445,20230404133217,15.0,1011.4,4,306,10.2,0.9,10351.7
57447,20230404133217,26.7,1024.1,68,33,4.9,0.7,10063.9
57458,20230404133217,29.6,1005.6,98,212,1.9,0.0,10151.3
57461,20230404133217,7.4,1021.3,16,267,13.4,1.3,10266.0
57476,20230404133217,13.2,1002.7,20,138,0.6,1.4,10295.2
57482,20230404133217,32.2,1014.8,44,212,5.6,1.4,10393.3
57483,20230404133217,34.9,1025.1,63,283,6.4,0.0,10194.8
57493,20230404133217,0.8,1002.3,31,314,4.8,1.0,10229.3
57494,20230404133217,10.8,1018.3,34,328,6.5,0.4,10124.3
57545,20230404133217,27.3,1018.1,24,73,7.2,0.6,10447.4
57573,20230404133217,11.0,1013.8,68,144,3.6,0.9,10482.9
57581,20230404133217,30.7,1005.0,17,296,5.5,0.2,10467.0
57583,20230404133217,26.9,1007.1,77,339,12.9,1.0,10274.0
57595,20230404133217,23.1,1013.6,26,9,9.5,0.4,10241.8
58402,20230404133217,9.2,1000.6,45,227,9.7,1.1,10124.3
58407,20230404133217,1.6,1004.2,45,196,14.2,0.4,10052.6
58500,20230404133217,11.1,1003.8,7,144,0.7,1.5,10346.9
57554,20230404133217,27.2,1020.2,3,45,6.3,0.3,10378.4
57562,20230404133217,30.5,1009.0,14,107,9.6,0.2,10098.7
57574,20230404133217,32.2,1024.8,12,139,12.0,1.1,10006.6
57584,20230404133217,15.2,1017.0,92,281,12.5,0.9,10339.9
57642,20230404133217,2.1,1024.9,13,231,13.1,0.2,10482.2
57649,20230404133217,30.4,1013.5,15,337,7.5,1.2,10289.0
57655,20230404133217,11.0,1020.8,65,297,1.1,1.5,10090.8
57662,20230404133217,13.8,1004.0,16,207,9.7,1.4,10295.7
57669,20230404133217,33.6,1017.0,26,295,14.4,0.5,10336.8
57671,20230404133217,9.1,1009.5,87,267,5.2,1.2,10029.5
57673,20230404133217,8.3,1015.2,22,202,7.2,1.3,10333.5
57679,20230404133217,21.9,1014.5,73,328,4.0,0.3,10472.9
57682,20230404133217,28.5,1022.8,76,262,5.8,0.0,10300.0
57687,20230404133217,3.5,1014.1,100,124,4.6,0.5,10188.5
57745,20230404133217,14.3,1015.4,97,98,2.4,0.5,10011.8
57749,20230404133217,4.2,1001.3,57,90,1.5,0.0,10418.4
57752,20230404133217,16.2,1002.7,18,357,1.7,0.8,10386.9
57758,20230404133217,14.2,1016.4,33,322,8.7,0.3,10316.4
57761,20230404133217,10.7,1006.8,79,186,1.0,0.2,10431.1
57766,20230404133217,12.1,1014.8,50,100,4.8,0.9,10158.4
57774,20230404133217,16.4,1001.5,14,344,10.2,1.1,10050.4
57776,20230404133217,34.8,1011.0,86,337,7.2,0.1,10030.3
57779,20230404133217,10.5,1002.6,99,67,6.9,0.0,10007.3
57780,20230404133217,23.5,1018.9,50,203,4.9,1.0,10455.5
57841,20230404133217,19.2,1008.7,60,86,14.2,0.0,10319.0
57845,20230404133217,14.9,1010.5,64,27,13.1,1.2,10480.5
57853,20230404133217,5.9,1015.5,49,324,2.1,1.0,10118.3
57857,20230404133217,16.5,1016.3,97,192,8.4,0.6,10476.7
57860,20230404133217,5.8,1026.3,84,313,5.6,1.0,10089.7
57866,20230404133217,27.3,1021.7,42,105,2.2,0.9,10468.0
57872,20230404133217,9.4,1013.2,82,160,7.7,0.9,10150.2
57874,20230404133217,18.0,1005.9,89,263,5.9,0.9,10474.2
57889,20230404133217,32.0,1025.8,55,126,8.1,0.6,10043.2
57965,20230404133217,5.9,1007.0,64,36,4.7,0.5,10051.1
57972,20230404133217,32.6,1001.4,99,87,12.3,0.3,10204.2
57974,20230404133217,31.3,1021.5,66,133,9.1,0.9,10390.0
50936,20230404133217,8.7,1022.3,64,45,12.1,0.6,10125.8
50945,20230404133217,17.7,1024.6,36,92,13.8,1.1,10028.8
50948,20230404133217,17.2,1016.8,15,210,7.4,0.8,10126.4
50949,20230404133217,32.9,1004.8,30,120,10.3,0.6,10412.5
54041,20230404133217,27.6,1010.5,3,298,14.0,1.4,10314.8
54049,20230404133217,4.7,1024.6,67,269,14.2,0.6,10033.2
54063,20230404133217,22.4,1025.2,95,180,11.5,0.8,10364.0
54064,20230404133217,4.3,1014.2,25,48,1.5,0.9,10423.5
54142,20230404133217,30.2,1020.2,48,56,10.4,0.9,10078.7
54157,20230404133217,18.2,1014.9,10,310,0.5,1.1,10066.4
54161,20230404133217,21.1,1000.3,46,112,9.0,0.7,10206.8
54165,20230404133217,23.9,1017.6,88,138,12.5,1.1,10116.9
54171,20230404133217,23.3,1014.6,81,92,2.0,1.1,10268.7
54181,20230404133217,11.5,1014.0,47,271,10.0,1.5,10143.7
54186,20230404133217,28.3,1001.4,18,27,12.0,1.4,10146.2
54195,20230404133217,13.5,1001.5,44,130,5.8,0.2,10351.8
54260,20230404133217,5.4,1014.3,60,285,6.2,0.3,10141.2
54263,20230404133217,23.8,1001.5,18,147,5.1,1.1,10044.0
54266,20230404133217,6.8,1009.5,16,142,10.6,0.8,10436.6
54273,20230404133217,22.3,1002.1,61,287,10.3,1.2,10143.5
54276,20230404133217,7.1,1025.3,30,186,13.2,1.3,10186.3
54284,20230404133217,13.1,1004.5,9,268,0.1,0.5,10018.1
54285,20230404133217,5.9,1002.5,18,89,11.2,0.1,10079.5
54286,20230404133217,13.5,1015.0,94,295,11.4,0.5,10247.9
54292,20230404133217,32.0,1001.1,96,3,10.2,0.5,10265.5
54363,20230404133217,30.3,1024.6,54,90,9.6,0.5,10011.2
54374,20230404133217,31.4,1009.6,47,283,8.1,1.5,10084.4
54377,20230404133217,28.8,1016.8,89,277,1.4,1.3,10241.7
54386,20230404133217,12.0,1025.3,100,141,5.2,0.2,10285.0
58026,20230404133217,26.5,1006.6,67,208,13.7,1.1,10371.9
58027,20230404133217,13.0,1023.7,81,165,7.3,0.6,10078.9
58038,20230404133217,2.4,1009.7,6,85,14.0,0.1,10203.6
58040,20230404133217,16.7,1010.3,87,26,11.7,0.9,10008.5
58047,20230404133217,28.3,1007.9,25,233,5.5,1.4,10457.9
58130,20230404133217,27.2,1017.8,36,321,9.8,1.1,10122.4
58135,20230404133217,25.9,1006.9,60,220,3.6,1.3,10014.7
58138,20230404133217,22.7,1007.7,60,143,9.1,0.2,10090.8
58141,20230404133217,15.5,1019.0,62,339,11.9,1.0,10215.7
58143,20230404133217,4.7,1014.0,70,112,4.4,0.8,10377.2
58150,20230404133217,14.9,1009.6,72,57,1.5,1.5,10059.7
58158,20230404133217,1.8,1000.8,88,228,1.2,0.3,10432.9
58238,20230404133217,1.9,1016.2,85,93,13.2,1.4,10011.5
58241,20230404133217,29.5,1000.4,1,171,11.6,0.9,10345.1
58251,20230404133217,10.4,1012.5,9,46,14.7,0.3,10023.6
58252,20230404133217,17.8,1008.2,75,296,11.2,0.5,10130.8
58255,20230404133217,27.5,1015.7,60,40,5.9,0.3,10094.5
58259,20230404133217,27.7,1005.6,91,158,12.7,0.3,10271.2
58265,20230404133217,4.4,1003.2,85,148,13.8,0.0,10209.2
58343,20230404133217,23.2,1014.0,44,93,8.8,0.9,10056.4
58345,20230404133217,30.8,1006.5,70,205,14.3,0.8,10292.2
58354,20230404133217,11.3,1011.6,5,138,11.7,0.2,10147.5
58356,20230404133217,0.6,1023.2,78,345,5.0,0.5,10194.8
58358,20230404133217,26.4,1009.7,73,179,3.3,0.3,10351.6
57598,20230404133217,26.0,1000.2,7,163,1.5,1.5,10129.1
57696,20230404133217,7.8,1006.1,60,254,3.2,0.3,10407.1
57789,20230404133217,11.1,1019.4,62,160,4.7,0.3,10158.2
57793,20230404133217,1.4,1011.4,52,141,6.4,1.5,10254.6
57799,20230404133217,3.8,1023.9,5,262,2.3,0.6,10338.1
57894,20230404133217,33.3,1026.3,99,60,14.4,0.9,10467.2
57896,20230404133217,3.0,1018.2,81,339,3.2,1.3,10158.6
57993,20230404133217,34.1,1002.7,78,2,3.9,1.2,10151.4
58506,20230404133217,5.5,1014.7,96,102,14.3,0.7,10370.7
