站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
52984,20230404134217,16.7,1022.0,92,170,14.8,1.4,10108.7
52986,20230404134217,13.2,1018.2,38,115,5.9,0.7,10311.9
52996,20230404134217,12.9,1003.9,88,76,5.0,0.1,10013.2
53821,20230404134217,15.7,1004.5,84,284,8.5,1.1,10128.7
53915,20230404134217,20.1,1007.4,55,132,2.4,0.5,10183.8
53923,20230404134217,27.6,1006.2,12,291,1.6,0.4,10192.3
56074,20230404134217,17.9,1015.6,68,11,5.7,1.1,10105.4
56080,20230404134217,1.2,1014.9,97,143,5.9,1.5,10298.7
56093,20230404134217,0.8,1022.9,39,306,6.3,1.3,10074.8
56096,20230404134217,27.8,1019.7,53,95,14.0,0.4,10153.9
57014,20230404134217,2.4,1004.6,50,156,13.0,0.1,10362.1
57996,20230404134217,32.0,1005.1,28,279,1.2,0.3,10335.0
59072,20230404134217,5.4,1001.1,74,42,10.2,0.0,10074.1
59082,20230404134217,27.5,1001.4,99,238,5.1,0.7,10161.2
59087,20230404134217,19.2,1019.6,84,62,13.9,0.1,10245.6
59088,20230404134217,26.6,1004.9,67,299,8.2,1.0,10088.7
59096,20230404134217,27.8,1004.1,33,89,13.0,0.1,10246.3
59097,20230404134217,33.1,1024.4,13,120,13.0,0.3,10101.2
59107,20230404134217,32.3,1004.3,36,27,3.9,1.1,10260.6
59116,20230404134217,23.2,1006.6,69,200,1.2,0.6,10038.8
59117,20230404134217,5.0,1009.2,70,202,10.4,1.3,10421.5
59271,20230404134217,26.5,1008.8,56,218,8.0,0.0,10201.6
59278,20230404134217,9.7,1024.1,30,204,0.1,1.3,10110.5
59280,20230404134217,20.8,1004.1,54,330,4.4,1.3,10484.4
59287,20230404134217,28.8,1007.6,82,14,13.8,0.2,10453.0
59289,20230404134217,27.3,1007.5,60,160,11.6,1.1,10353.5
59293,20230404134217,6.5,1006.0,71,180,1.8,0.7,10110.9
59294,20230404134217,34.6,1025.1,82,21,5.4,0.2,10332.1
59298,20230404134217,31.4,1021.6,55,26,11.4,0.7,10159.8
59303,20230404134217,34.8,1009.0,9,179,14.7,1.2,10170.8
59304,20230404134217,21.2,1016.2,83,61,7.4,0.4,10137.9
59306,20230404134217,11.9,1021.9,32,283,7.0,0.4,10386.9
59310,20230404134217,13.5,1014.1,60,125,0.2,0.1,10054.3
59316,20230404134217,25.4,1024.3,97,331,4.3,0.1,10280.0
59317,20230404134217,6.4,1020.4,54,356,6.6,0.0,10149.7
59324,20230404134217,18.3,1015.0,92,246,4.4,0.6,10226.3
59456,20230404134217,8.3,1008.6,26,254,3.3,0.8,10404.9
59462,20230404134217,6.6,1009.5,8,346,0.3,1.2,10195.0
59478,20230404134217,8.0,1025.3,52,250,4.4,1.2,10351.9
59485,20230404134217,4.4,1023.7,17,92,8.3,1.1,10188.3
59488,20230404134217,8.0,1005.4,40,226,7.0,0.4,10024.4
59493,20230404134217,8.9,1006.2,65,325,10.2,0.7,10436.5
59501,20230404134217,14.8,1016.7,33,255,14.2,1.5,10259.2
59658,20230404134217,15.6,1016.4,45,288,13.4,0.8,10085.2
59663,20230404134217,22.3,1022.2,43,186,5.6,0.1,10437.1
59664,20230404134217,27.1,1001.9,38,296,0.2,0.9,10370.5
59673,20230404134217,26.4,1007.0,85,186,10.4,0.8,10026.8
59754,20230404134217,22.4,1019.1,72,207,9.2,1.2,10194.0
57947,20230404134217,10.9,1006.3,41,195,0.0,1.1,10163.1
57957,20230404134217,32.7,1007.8,40,257,12.0,0.8,10295.3
57958,20230404134217,16.8,1026.2,7,52,0.7,0.2,10055.0
59021,20230404134217,22.3,1013.0,25,4,1.3,0.3,10026.0
59023,20230404134217,26.7,1003.8,41,294,14.4,0.8,10107.2
59027,20230404134217,4.9,1015.4,76,35,8.8,1.0,10244.4
59037,20230404134217,7.3,1013.0,18,14,12.7,0.3,10369.3
59046,20230404134217,9.0,1005.7,66,311,2.9,0.1,10249.1
59058,20230404134217,24.6,1018.1,21,259,5.2,1.2,10091.1
59065,20230404134217,3.5,1004.1,68,84,6.6,0.2,10272.6
59209,20230404134217,25.3,1023.1,96,234,5.6,0.8,10470.6
59211,20230404134217,15.1,1019.9,67,293,0.6,0.3,10010.6
59218,20230404134217,18.6,1024.9,41,279,1.1,0.0,10190.2
59228,20230404134217,22.6,1002.9,17,333,12.1,0.7,10263.2
59242,20230404134217,11.9,1024.3,10,145,9.1,0.4,10064.6
59254,20230404134217,31.0,1025.4,60,164,11.0,1.3,10307.0
59265,20230404134217,29.5,1020.6,82,256,8.5,1.4,10292.7
59417,20230404134217,0.1,1015.6,20,83,1.3,1.5,10458.4
59431,20230404134217,0.0,1001.1,39,245,10.1,0.3,10407.7
59446,20230404134217,9.3,1016.5,82,151,7.6,1.2,10497.5
59453,20230404134217,7.9,1023.9,85,86,3.0,0.9,10474.6
59626,20230404134217,33.5,1015.6,51,46,8.0,0.1,10084.7
59631,20230404134217,2.5,1013.7,11,61,3.0,0.4,10465.4
59632,20230404134217,8.9,1011.9,29,225,10.5,0.9,10289.6
59644,20230404134217,2.3,1015.8,44,120,12.2,1.5,10372.6
59647,20230404134217,31.9,1006.1,42,193,14.0,1.1,10425.6
56691,20230404134217,3.2,1013.0,22,327,12.2,1.2,10372.5
56693,20230404134217,18.2,1002.7,59,215,13.4,1.4,10177.2
56792,20230404134217,23.0,1023.9,77,314,5.4,1.1,10466.0
56793,20230404134217,0.8,1007.5,26,163,14.8,0.6,10297.8
57606,20230404134217,27.0,1013.7,49,320,12.7,0.5,10185.1
57614,20230404134217,1.3,1010.8,80,355,3.8,0.9,10147.4
57625,20230404134217,14.2,1014.9,3,73,7.8,0.2,10269.4
57647,20230404134217,6.3,1020.6,35,61,10.3,0.8,10290.4
57707,20230404134217,2.6,1013.5,54,52,14.2,0.9,10469.3
57710,20230404134217,11.4,1003.7,85,44,2.8,0.7,10208.9
57712,20230404134217,6.6,1012.2,74,28,13.6,0.3,10490.5
57718,20230404134217,27.3,1004.2,41,129,6.0,1.5,10116.0
57722,20230404134217,15.1,1000.4,60,347,11.9,0.4,10053.5
57729,20230404134217,15.5,1009.7,16,125,4.1,0.7,10302.1
57731,20230404134217,31.3,1000.7,94,37,7.6,0.3,10451.8
57741,20230404134217,11.3,1006.4,83,359,0.4,1.5,10148.3
57803,20230404134217,4.6,1020.2,44,160,9.1,0.6,10002.5
57805,20230404134217,1.9,1001.3,11,336,13.7,1.3,10025.9
57806,20230404134217,8.6,1006.2,29,30,4.6,0.9,10195.0
57816,20230404134217,25.7,1015.2,70,244,3.9,1.2,10096.2
57825,20230404134217,22.9,1000.2,98,77,12.9,0.4,10230.2
57827,20230404134217,5.9,1018.5,89,256,6.5,1.0,10186.5
57832,20230404134217,29.3,1026.1,80,352,10.5,0.7,10069.5
57839,20230404134217,4.7,1014.0,27,205,7.5,0.0,10387.3
57840,20230404134217,27.3,1009.8,78,7,12.5,1.0,10052.6
57902,20230404134217,17.4,1002.4,7,150,11.6,0.2,10000.1
57906,20230404134217,18.1,1024.2,32,204,12.5,1.4,10496.4
57907,20230404134217,33.3,1012.1,56,155,0.4,0.5,10066.0
57910,20230404134217,1.9,1025.7,74,283,7.7,0.7,10052.5
57912,20230404134217,26.0,1006.4,19,72,5.0,0.0,10302.7
57916,20230404134217,6.1,1015.5,62,18,7.4,1.2,10478.0
57922,20230404134217,14.5,1024.7,56,143,2.8,1.4,10407.5
57926,20230404134217,22.4,1025.8,31,81,7.3,1.1,10014.3
57932,20230404134217,33.9,1008.3,59,67,4.0,1.3,10266.8
59758,20230404134217,3.0,1002.2,63,47,3.4,1.5,10181.5
59838,20230404134217,3.0,1020.7,92,29,12.4,0.2,10005.2
59845,20230404134217,25.9,1017.0,63,357,10.4,0.8,10063.2
59849,20230404134217,28.5,1018.8,8,327,10.6,0.2,10271.0
59855,20230404134217,11.0,1025.9,7,87,0.8,0.8,10457.2
59948,20230404134217,22.0,1014.8,4,293,6.2,0.6,10028.4
59954,20230404134217,21.2,1009.0,8,264,0.5,0.6,10182.8
59981,20230404134217,32.8,1005.2,85,98,1.2,0.8,10343.9
53399,20230404134217,25.1,1010.9,53,107,11.3,0.2,10303.8
53593,20230404134217,32.8,1000.0,53,314,7.5,0.7,10206.9
53698,20230404134217,10.5,1001.7,84,189,14.9,0.2,10368.5
53798,20230404134217,23.5,1011.7,59,166,2.7,1.5,10184.2
54308,20230404134217,4.5,1005.1,23,330,0.5,0.7,10218.4
54311,20230404134217,32.5,1018.2,85,239,1.8,0.9,10076.8
54401,20230404134217,20.4,1015.9,27,73,14.6,0.5,10311.9
54405,20230404134217,14.9,1013.8,40,14,11.6,1.4,10282.3
54423,20230404134217,15.6,1002.7,77,264,3.8,0.7,10165.2
54429,20230404134217,7.3,1017.0,78,191,11.9,0.1,10458.9
54436,20230404134217,2.7,1012.0,61,185,9.5,0.2,10117.4
54449,20230404134217,30.5,1021.4,86,311,0.3,0.4,10352.6
54518,20230404134217,19.2,1021.8,18,6,2.5,0.5,10212.2
54534,20230404134217,32.4,1026.3,2,136,8.0,0.2,10106.9
54535,20230404134217,24.8,1001.2,75,21,9.2,0.6,10124.7
54539,20230404134217,31.4,1008.5,50,195,2.4,1.0,10349.2
54602,20230404134217,7.3,1010.7,24,182,4.1,0.0,10093.0
54606,20230404134217,15.1,1001.9,76,332,14.0,0.4,10083.8
54618,20230404134217,5.8,1002.5,13,142,4.9,1.0,10189.5
54624,20230404134217,0.4,1018.2,43,283,4.7,0.3,10119.8
54705,20230404134217,29.2,1006.2,97,345,9.0,1.5,10141.1
53898,20230404134217,2.4,1023.5,81,301,0.6,0.7,10178.3
53986,20230404134217,29.6,1000.9,27,299,4.1,0.2,10271.5
57051,20230404134217,31.5,1014.6,6,103,9.8,0.8,10188.1
57067,20230404134217,23.1,1002.9,37,224,11.7,0.8,10205.8
57071,20230404134217,10.0,1023.2,42,194,12.4,1.4,10171.0
57077,20230404134217,18.5,1006.9,82,209,6.3,1.5,10216.1
57083,20230404134217,9.5,1022.9,91,66,2.5,0.3,10245.6
57084,20230404134217,19.3,1018.5,49,215,8.7,0.5,10131.6
57089,20230404134217,25.0,1017.3,34,357,13.1,1.0,10459.2
57091,20230404134217,14.2,1023.8,7,190,3.0,0.7,10222.7
57156,20230404134217,13.8,1002.5,21,340,14.9,0.2,10172.3
57178,20230404134217,32.2,1003.0,29,102,10.7,0.5,10374.1
57181,20230404134217,0.2,1020.4,82,232,8.7,0.6,10375.5
57193,20230404134217,11.1,1024.0,33,0,14.1,1.1,10122.2
57285,20230404134217,27.9,1011.2,91,46,3.3,0.3,10498.5
57290,20230404134217,23.6,1012.5,66,109,8.5,0.1,10314.6
57297,20230404134217,6.4,1017.7,93,109,13.8,1.3,10225.1
58005,20230404134217,30.4,1022.1,16,188,8.2,0.0,10262.1
58111,20230404134217,19.6,1019.1,100,356,7.3,0.1,10383.4
58208,20230404134217,9.1,1003.1,82,191,3.2,0.6,10003.3
50136,20230404134217,23.7,1021.6,16,2,6.4,1.5,10100.7
50246,20230404134217,26.2,1022.0,99,150,2.6,0.1,10176.8
50247,20230404134217,16.9,1000.0,60,345,0.6,0.2,10485.3
50349,20230404134217,26.4,1016.9,97,328,11.0,0.5,10486.6
50353,20230404134217,8.5,1011.8,32,312,1.6,0.2,10240.6
50442,20230404134217,29.3,1000.8,31,223,4.3,0.8,10358.1
50468,20230404134217,31.6,1006.4,97,124,11.1,0.8,10344.6
50557,20230404134217,29.5,1001.0,56,10,12.4,1.1,10356.7
50564,20230404134217,4.7,1002.8,23,121,0.3,1.3,10451.9
50656,20230404134217,1.6,1011.9,21,182,11.2,1.4,10083.5
50658,20230404134217,17.1,1024.6,3,80,12.7,0.3,10279.9
50674,20230404134217,18.7,1004.9,39,228,12.9,0.5,10455.6
50739,20230404134217,15.2,1003.4,54,91,2.4,0.3,10409.1
50742,20230404134217,22.3,1006.0,19,248,13.4,0.2,10145.6
50745,20230404134217,33.1,1025.5,88,115,12.3,0.6,10227.2
50756,20230404134217,33.7,1020.3,1,181,5.2,0.2,10236.3
50758,20230404134217,16.9,1015.3,13,157,7.9,0.9,10036.6
50774,20230404134217,20.3,1008.4,6,354,2.4,0.3,10117.7
50778,20230404134217,0.7,1008.3,86,239,10.5,0.5,10205.1
50788,20230404134217,15.1,1008.4,4,261,6.2,1.5,10317.6
50844,20230404134217,0.6,1001.6,29,265,13.1,0.4,10167.1
50853,20230404134217,12.1,1019.4,64,216,0.3,0.4,10150.8
50854,20230404134217,31.9,1008.8,39,290,0.8,0.7,10409.8
50862,20230404134217,28.6,1022.5,22,327,2.1,1.2,10477.0
50873,20230404134217,30.2,1023.9,56,227,2.7,0.3,10131.3
50877,20230404134217,8.4,1013.0,81,160,13.4,1.1,10031.7
50888,20230404134217,20.1,1006.6,92,178,6.1,0.1,10325.1
50950,20230404134217,31.6,1014.0,16,206,5.7,1.2,10067.4
50953,20230404134217,30.4,1012.0,14,64,14.1,0.8,10300.1
50955,20230404134217,26.2,1008.3,10,328,8.0,0.5,10186.9
50963,20230404134217,35.0,1009.9,41,155,5.2,1.2,10411.4
50968,20230404134217,21.0,1018.8,88,4,7.0,0.2,10093.7
50973,20230404134217,16.2,1026.3,8,169,14.8,0.0,10431.1
50978,20230404134217,16.1,1006.8,38,90,14.6,1.4,10236.3
50983,20230404134217,21.0,1008.7,43,117,7.4,0.3,10044.1
54094,20230404134217,22.5,1008.2,80,172,13.2,0.2,10057.0
54096,20230404134217,8.0,1003.3,51,143,10.8,0.1,10158.5
57251,20230404134217,32.9,1012.0,70,49,7.3,0.7,10264.9
57256,20230404134217,23.5,1001.2,55,182,9.7,0.1,10081.6
57259,20230404134217,34.8,1024.2,54,49,10.1,1.2,10148.6
57265,20230404134217,14.3,1006.5,23,106,2.0,0.1,10043.0
57278,20230404134217,32.7,1001.2,66,188,6.2,0.3,10031.5
57279,20230404134217,14.2,1004.1,2,279,10.3,0.8,10254.0
57355,20230404134217,20.7,1005.0,62,85,8.9,1.4,10162.0
57358,20230404134217,33.7,1012.5,70,183,5.2,1.1,10245.7
57359,20230404134217,15.7,1015.6,84,214,10.1,1.3,10435.1
57363,20230404134217,18.2,1012.3,33,163,3.4,0.1,10200.0
57378,20230404134217,5.1,1024.1,28,322,9.8,0.1,10274.5
57381,20230404134217,13.9,1017.7,95,287,11.0,0.3,10047.2
57395,20230404134217,3.4,1010.1,66,181,12.7,0.4,10098.1
57399,20230404134217,5.5,1001.1,43,166,9.1,1.4,10112.8
57439,20230404134217,22.1,1023.1,16,37,10.3,1.0,10123.9
57445,20230404134217,4.3,1000.0,31,291,14.5,1.3,10398.7
57447,20230404134217,30.9,1003.4,74,71,10.5,1.0,10178.8
57458,20230404134217,10.8,1017.8,13,325,14.6,0.6,10186.6
57461,20230404134217,20.8,1021.5,65,85,14.1,0.7,10352.1
57476,20230404134217,8.6,1024.1,46,40,1.1,0.8,10094.1
57482,20230404134217,18.3,1021.5,14,13,0.1,0.7,10356.8
57483,20230404134217,17.3,1011.9,50,272,2.2,0.9,10206.2
57493,20230404134217,31.9,1002.2,74,347,14.7,1.3,10481.9
57494,20230404134217,34.7,1004.1,60,307,9.7,1.2,10251.4
57545,20230404134217,8.4,1000.2,83,77,3.9,1.2,10203.4
57573,20230404134217,19.1,1020.0,68,148,11.4,0.9,10480.1
57581,20230404134217,6.6,1001.7,54,230,0.0,0.2,10332.3
57583,20230404134217,28.0,1025.8,94,60,8.9,1.2,10065.7
57595,20230404134217,23.2,1007.9,20,8,9.1,1.0,10204.1
58402,20230404134217,23.7,1019.0,97,14,13.7,0.7,10193.6
58407,20230404134217,6.0,1023.9,67,162,1.7,0.7,10423.6
58500,20230404134217,27.9,1006.5,74,298,6.8,1.1,10121.7
57554,20230404134217,5.6,1019.6,40,27,3.0,0.2,10083.0
57562,20230404134217,4.8,1004.4,14,357,6.4,0.1,10031.8
57574,20230404134217,13.9,1016.6,58,137,6.1,0.3,10225.6
57584,20230404134217,16.0,1007.6,57,169,4.8,0.5,10420.5
57642,20230404134217,7.1,1020.3,27,325,7.2,0.9,10280.7
57649,20230404134217,24.0,1008.8,21,358,4.2,1.3,10040.7
57655,20230404134217,10.8,1012.9,23,22,12.2,1.1,10403.8
57662,20230404134217,6.9,1017.6,72,283,10.5,1.5,10385.5
57669,20230404134217,24.6,1023.3,33,172,0.9,1.0,10254.6
57671,20230404134217,3.6,1014.8,75,85,0.6,0.6,10339.1
57673,20230404134217,9.7,1024.9,4,259,12.5,1.4,10236.7
57679,20230404134217,10.6,1017.2,42,183,11.6,0.4,10059.9
57682,20230404134217,14.7,1006.8,64,238,0.4,0.7,10422.1
57687,20230404134217,25.3,1014.0,53,154,8.5,0.6,10478.5
57745,20230404134217,0.1,1021.5,48,342,10.1,0.3,10152.3
57749,20230404134217,7.1,1017.9,76,247,3.8,0.5,10478.6
57752,20230404134217,11.6,1005.8,10,171,7.9,0.0,10458.3
57758,20230404134217,8.9,1004.9,13,306,2.6,0.0,10075.8
57761,20230404134217,9.4,1004.2,24,75,11.4,0.7,10295.0
57766,20230404134217,33.8,1022.1,4,65,0.7,1.4,10286.3
57774,20230404134217,7.9,1012.4,84,304,8.5,0.8,10486.4
57776,20230404134217,31.7,1015.3,98,127,3.9,1.0,10307.7
57779,20230404134217,13.2,1006.3,38,350,2.1,0.8,10310.2
57780,20230404134217,34.5,1017.0,88,133,6.3,1.4,10474.3
57841,20230404134217,4.0,1023.2,24,138,2.4,0.7,10418.4
57845,20230404134217,17.8,1007.8,62,295,2.4,1.1,10074.9
57853,20230404134217,12.9,1008.3,20,151,10.3,0.4,10381.6
57857,20230404134217,14.9,1009.5,52,124,5.8,1.0,10495.8
57860,20230404134217,34.6,1014.2,68,34,0.6,1.5,10060.1
57866,20230404134217,3.3,1021.0,39,281,0.5,0.3,10123.9
57872,20230404134217,35.0,1013.0,91,93,8.5,0.5,10037.6
57874,20230404134217,30.6,1006.2,39,275,13.8,0.9,10203.4
57889,20230404134217,4.9,1001.6,49,159,11.3,0.0,10028.9
57965,20230404134217,30.8,1004.1,26,52,11.1,1.1,10061.8
57972,20230404134217,0.0,1022.0,63,288,7.7,1.2,10126.3
57974,20230404134217,0.7,1014.6,18,52,13.3,1.1,10051.7
50936,20230404134217,15.2,1021.8,52,91,2.9,1.5,10231.5
50945,20230404134217,32.3,1020.4,5,306,3.0,0.2,10496.6
50948,20230404134217,10.6,1011.2,64,62,6.4,0.9,10078.8
50949,20230404134217,32.5,1013.7,4,35,5.0,0.4,10446.2
54041,20230404134217,22.9,1006.0,31,229,8.0,0.5,10344.9
54049,20230404134217,1.2,1019.3,72,198,0.2,0.0,10141.6
54063,20230404134217,16.8,1008.5,95,166,5.7,0.2,10162.3
54064,20230404134217,29.3,1025.7,51,294,2.1,1.3,10076.2
54142,20230404134217,29.1,1002.1,33,269,10.8,0.6,10438.0
54157,20230404134217,25.8,1021.9,51,34,7.7,1.4,10245.3
54161,20230404134217,33.7,1001.5,90,224,6.0,0.8,10061.6
54165,20230404134217,13.9,1023.1,32,171,8.5,1.4,10171.7
54171,20230404134217,29.4,1014.2,79,72,1.5,0.2,10476.6
54181,20230404134217,11.5,1010.0,12,318,1.9,1.0,10426.1
54186,20230404134217,4.5,1018.6,38,227,3.6,1.1,10274.7
54195,20230404134217,21.4,1022.8,36,317,1.1,0.6,10431.4
54260,20230404134217,31.2,1004.2,19,345,9.2,0.5,10179.2
54263,20230404134217,17.7,1017.1,32,5,13.6,0.7,10191.7
54266,20230404134217,29.0,1007.5,28,243,9.1,0.5,10442.6
54273,20230404134217,2.9,1016.4,28,117,10.9,1.4,10415.1
54276,20230404134217,23.4,1006.7,56,186,13.7,1.4,10028.1
54284,20230404134217,5.0,1009.0,63,110,3.6,1.3,10446.0
54285,20230404134217,31.2,1006.8,83,80,4.3,0.2,10090.4
54286,20230404134217,26.1,1011.7,20,245,12.3,1.4,10235.4
54292,20230404134217,23.2,1005.0,90,322,4.4,0.8,10395.6
54363,20230404134217,31.7,1006.2,45,34,9.9,1.4,10149.3
54374,20230404134217,18.2,1018.4,85,143,9.4,0.3,10030.2
54377,20230404134217,21.0,1018.1,32,316,1.0,1.4,10287.5
54386,20230404134217,23.5,1015.0,37,357,6.2,0.1,10143.3
58026,20230404134217,27.2,1006.4,92,2,14.8,1.2,10133.6
58027,20230404134217,29.0,1016.6,15,38,10.2,1.0,10245.2
58038,20230404134217,8.9,1014.4,49,117,10.2,0.8,10252.7
58040,20230404134217,3.2,1018.4,8,49,8.7,0.8,10421.6
58047,20230404134217,29.9,1011.6,38,308,14.7,0.9,10066.5
58130,20230404134217,14.0,1017.4,9,86,1.7,1.0,10469.3
58135,20230404134217,30.3,1014.6,86,309,9.6,0.5,10328.0
58138,20230404134217,17.2,1018.5,24,115,0.2,1.5,10344.1
58141,20230404134217,32.3,1018.2,84,170,9.8,0.8,10291.2
58143,20230404134217,6.3,1009.3,3,264,2.2,1.0,10287.6
58150,20230404134217,10.6,1018.6,75,92,6.2,1.1,10253.7
58158,20230404134217,30.6,1016.1,92,63,11.4,1.4,10232.7
58238,20230404134217,33.0,1019.5,47,257,7.2,0.9,10219.7
58241,20230404134217,34.6,1006.9,99,49,5.7,0.0,10428.5
58251,20230404134217,29.0,1009.7,56,232,5.0,0.9,10149.4
58252,20230404134217,1.1,1012.2,18,225,4.0,0.8,10076.8
58255,20230404134217,11.5,1022.7,19,292,12.0,0.9,10204.4
58259,20230404134217,0.7,1016.1,82,317,10.0,1.1,10252.1
58265,20230404134217,12.3,1002.2,4,42,9.4,1.4,10053.2
58343,20230404134217,19.6,1002.9,51,340,3.3,0.3,10383.6
58345,20230404134217,14.3,1005.7,27,258,0.1,0.0,10003.0
58354,20230404134217,19.0,1015.3,85,358,1.2,1.3,10373.3
58356,20230404134217,21.8,1000.2,79,224,13.1,0.9,10428.0
58358,20230404134217,7.2,1008.7,81,32,8.3,1.0,10200.5
57598,20230404134217,15.3,1019.9,23,123,12.6,0.8,10377.1
57696,20230404134217,24.9,1010.3,77,23,11.2,0.9,10373.2
57789,20230404134217,12.4,1020.5,62,198,12.7,1.1,10029.8
57793,20230404134217,28.2,1007.2,82,56,11.6,1.4,10348.5
57799,20230404134217,12.3,1020.6,98,159,4.8,0.7,10083.4
57894,20230404134217,22.6,1006.6,36,16,12.1,0.4,10141.4
57896,20230404134217,13.7,1013.7,34,79,5.7,1.4,10010.5
57993,20230404134217,30.0,1012.5,66,15,0.8,1.4,10064.2
58506,20230404134217,16.9,1003.7,97,38,10.9,0.5,10386.3
