站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
52661,20230404133117,8.2,1006.2,86,66,1.5,1.4,10235.9
52674,20230404133117,22.7,1002.7,77,229,11.5,1.2,10456.1
52679,20230404133117,25.4,1004.0,90,245,0.8,1.2,10458.8
52681,20230404133117,16.8,1021.2,25,166,3.7,0.2,10024.5
52787,20230404133117,30.0,1015.6,88,230,9.0,0.8,10400.1
52797,20230404133117,1.9,1018.3,75,271,5.0,0.3,10091.4
52884,20230404133117,11.1,1006.3,1,338,7.9,0.2,10372.5
52895,20230404133117,10.3,1025.2,57,181,5.4,0.4,10108.7
52983,20230404133117,7.7,1008.0,34,279,10.6,0.4,10372.6
52984,20230404133117,20.5,1011.5,58,24,4.3,0.8,10116.1
52986,20230404133117,0.4,1020.9,1,41,13.2,0.1,10389.4
52996,20230404133117,11.3,1000.0,8,163,5.7,1.1,10237.6
53821,20230404133117,13.0,1012.7,97,359,8.7,0.5,10469.4
53915,20230404133117,2.3,1018.5,12,164,4.5,0.0,10417.0
53923,20230404133117,23.3,1024.4,9,84,9.5,0.1,10149.8
56074,20230404133117,21.1,1014.4,51,63,5.9,0.5,10236.8
56080,20230404133117,9.9,1003.8,16,173,7.2,1.5,10042.1
56093,20230404133117,34.6,1015.3,63,7,9.5,1.3,10134.5
56096,20230404133117,11.4,1021.1,5,32,0.2,0.4,10162.1
57014,20230404133117,17.6,1002.0,68,288,9.1,0.5,10282.9
57996,20230404133117,0.4,1023.3,71,2,0.1,0.5,10350.0
59072,20230404133117,17.7,1020.8,1,226,9.1,1.5,10201.0
59082,20230404133117,33.9,1018.5,50,318,3.6,1.3,10056.1
59087,20230404133117,13.8,1017.1,33,339,4.9,1.5,10245.1
59088,20230404133117,29.9,1008.8,91,275,9.8,1.2,10306.1
59096,20230404133117,9.4,1016.7,74,278,14.6,0.2,10306.3
59097,20230404133117,21.7,1005.8,62,296,13.5,1.4,10419.4
59107,20230404133117,30.8,1026.4,70,345,4.1,0.1,10251.7
59116,20230404133117,12.4,1003.7,24,34,12.2,0.9,10009.9
59117,20230404133117,13.1,1026.1,48,133,12.5,0.0,10408.6
59271,20230404133117,12.4,1007.5,68,133,9.3,1.2,10245.8
59278,20230404133117,28.3,1000.3,48,33,1.2,0.1,10008.2
59280,20230404133117,4.2,1024.2,75,247,12.5,1.3,10415.2
59287,20230404133117,14.0,1004.2,64,242,8.8,0.2,10405.9
59289,20230404133117,27.4,1022.0,99,297,13.5,0.5,10406.6
59293,20230404133117,18.8,1013.6,92,82,14.1,1.5,10440.3
59294,20230404133117,29.4,1016.5,38,319,3.2,1.1,10440.4
59298,20230404133117,13.7,1020.5,93,141,7.2,0.0,10346.7
59303,20230404133117,11.0,1002.3,32,247,5.5,0.9,10379.0
59304,20230404133117,30.8,1022.2,68,172,9.3,0.2,10279.8
59306,20230404133117,15.0,1015.9,2,289,11.1,0.6,10483.0
59310,20230404133117,15.4,1003.6,60,345,6.1,1.5,10207.7
59316,20230404133117,0.8,1007.6,3,98,8.2,1.3,10483.6
59317,20230404133117,20.6,1014.7,43,298,10.9,0.1,10068.1
59324,20230404133117,4.7,1011.9,89,60,11.9,0.5,10085.7
59456,20230404133117,28.1,1015.1,83,298,8.2,0.5,10068.9
59462,20230404133117,8.4,1019.2,55,253,11.0,0.8,10161.4
59478,20230404133117,22.2,1012.1,58,22,5.6,0.3,10079.5
59485,20230404133117,30.4,1007.5,16,224,2.9,1.1,10153.2
59488,20230404133117,13.7,1008.7,47,3,7.8,0.1,10469.3
59493,20230404133117,32.1,1007.2,98,70,11.9,1.2,10459.8
59501,20230404133117,23.4,1024.5,28,294,10.2,1.2,10064.7
59658,20230404133117,29.4,1022.2,22,247,9.9,1.2,10187.2
59663,20230404133117,21.5,1010.3,69,351,9.0,1.4,10044.1
59664,20230404133117,18.8,1022.8,76,246,11.8,0.9,10243.8
59673,20230404133117,20.8,1024.7,93,1,8.9,0.3,10342.3
59754,20230404133117,12.5,1002.5,57,41,14.4,0.1,10174.2
57947,20230404133117,25.8,1017.5,85,3,0.9,1.2,10405.3
57957,20230404133117,26.8,1008.2,69,42,1.2,0.4,10466.9
57958,20230404133117,21.1,1006.8,10,330,0.0,0.5,10336.7
59021,20230404133117,30.2,1021.4,40,183,8.1,0.8,10313.8
59023,20230404133117,26.7,1015.0,70,318,14.1,1.0,10063.6
59027,20230404133117,25.8,1024.6,97,121,7.3,0.0,10233.7
59037,20230404133117,32.4,1014.4,37,148,3.9,0.9,10034.4
59046,20230404133117,21.6,1013.0,83,31,2.4,1.3,10119.6
59058,20230404133117,20.7,1009.1,55,330,9.7,0.0,10153.7
59065,20230404133117,23.3,1004.8,95,282,3.4,1.4,10398.0
59209,20230404133117,19.9,1003.8,72,350,7.5,0.4,10001.5
59211,20230404133117,21.0,1008.2,10,56,11.0,1.1,10435.4
59218,20230404133117,24.2,1019.1,58,232,9.0,1.1,10006.2
59228,20230404133117,33.5,1009.7,76,19,6.5,0.5,10119.8
59242,20230404133117,5.3,1023.6,69,304,7.1,0.8,10303.0
59254,20230404133117,10.2,1014.2,33,185,6.1,0.9,10072.8
59265,20230404133117,10.8,1016.3,65,88,10.7,1.3,10386.6
59417,20230404133117,11.0,1010.4,75,256,12.2,0.5,10029.7
59431,20230404133117,34.1,1006.7,41,151,13.5,0.0,10444.2
59446,20230404133117,18.6,1006.5,22,187,0.4,1.4,10079.3
59453,20230404133117,12.3,1010.4,98,139,3.8,0.5,10404.6
59626,20230404133117,25.6,1023.9,100,4,12.1,1.4,10239.1
59631,20230404133117,26.1,1017.2,100,24,5.0,0.7,10045.8
59632,20230404133117,18.2,1015.4,84,114,5.2,1.3,10062.0
59644,20230404133117,26.0,1013.1,79,354,1.2,0.8,10040.2
59647,20230404133117,22.1,1009.9,66,7,7.6,0.5,10197.6
56691,20230404133117,30.5,1016.1,24,42,11.8,1.4,10165.6
56693,20230404133117,1.2,1013.5,55,24,1.7,1.0,10424.8
56792,20230404133117,14.1,1021.2,53,57,11.0,0.3,10221.6
56793,20230404133117,31.1,1018.4,71,315,10.0,1.1,10122.6
57606,20230404133117,1.2,1008.0,67,27,14.3,1.3,10487.6
57614,20230404133117,28.0,1007.6,49,310,13.3,1.0,10020.3
57625,20230404133117,29.4,1016.1,86,91,4.3,0.1,10404.7
57647,20230404133117,31.9,1010.7,6,170,13.3,1.1,10317.6
57707,20230404133117,20.8,1024.7,32,184,6.5,0.5,10480.9
57710,20230404133117,27.4,1003.1,66,140,0.9,0.1,10183.2
57712,20230404133117,32.0,1015.0,90,255,6.8,1.0,10343.7
57718,20230404133117,28.7,1025.8,20,129,14.2,0.8,10368.9
57722,20230404133117,17.1,1018.8,57,224,11.8,0.0,10261.1
57729,20230404133117,7.6,1017.7,25,323,13.0,1.4,10481.8
57731,20230404133117,23.5,1011.5,72,176,12.7,0.4,10005.6
57741,20230404133117,9.7,1009.4,2,112,5.9,0.9,10274.6
57803,20230404133117,30.6,1001.4,34,259,10.3,1.3,10364.8
57805,20230404133117,30.2,1026.4,25,216,1.9,0.8,10015.3
57806,20230404133117,1.1,1011.5,20,11,14.8,1.4,10234.4
57816,20230404133117,14.9,1003.5,11,253,14.6,0.3,10406.2
57825,20230404133117,11.2,1018.4,20,256,13.6,0.4,10387.6
57827,20230404133117,32.3,1000.0,80,2,12.7,0.3,10054.9
57832,20230404133117,26.0,1020.1,74,197,9.6,0.9,10478.4
57839,20230404133117,26.5,1002.2,20,242,9.2,1.3,10110.5
57840,20230404133117,1.3,1012.8,86,233,2.9,0.4,10403.1
57902,20230404133117,31.2,1020.7,39,246,5.7,1.3,10037.4
57906,20230404133117,19.1,1023.0,91,314,8.1,0.0,10273.8
57907,20230404133117,30.7,1011.4,25,256,9.6,0.4,10474.9
57910,20230404133117,34.8,1015.5,98,359,6.8,0.6,10079.7
57912,20230404133117,17.4,1005.0,76,187,0.4,0.9,10349.1
57916,20230404133117,29.0,1009.9,95,20,5.9,1.3,10279.2
57922,20230404133117,12.3,1025.4,20,332,0.8,1.5,10060.9
57926,20230404133117,23.0,1014.7,99,225,1.3,0.7,10134.7
57932,20230404133117,17.2,1014.2,99,103,2.4,1.3,10165.7
59758,20230404133117,15.2,1004.5,78,143,2.4,0.7,10269.2
59838,20230404133117,1.6,1005.3,79,328,0.9,0.1,10068.8
59845,20230404133117,14.6,1026.1,1,294,13.0,0.6,10027.0
59849,20230404133117,7.5,1008.3,45,329,3.0,0.2,10447.4
59855,20230404133117,29.5,1021.1,68,15,6.1,0.8,10285.3
59948,20230404133117,5.4,1003.0,75,86,8.0,1.2,10256.0
59954,20230404133117,11.4,1001.4,60,69,14.7,0.3,10343.3
59981,20230404133117,31.9,1006.4,56,53,1.2,0.3,10152.0
53399,20230404133117,12.1,1023.8,19,72,1.9,0.2,10274.0
53593,20230404133117,16.6,1023.4,71,173,0.6,0.0,10064.4
53698,20230404133117,18.4,1025.6,10,341,5.5,1.2,10294.5
53798,20230404133117,13.6,1020.7,27,21,14.8,0.9,10196.4
54308,20230404133117,21.8,1003.6,9,6,8.6,1.5,10016.5
54311,20230404133117,26.3,1022.2,99,283,0.3,0.5,10199.3
54401,20230404133117,34.3,1009.0,20,149,1.6,0.4,10432.2
54405,20230404133117,7.2,1023.4,73,55,13.3,1.0,10220.7
54423,20230404133117,4.4,1003.0,64,253,2.4,0.8,10209.6
54429,20230404133117,26.0,1007.8,62,298,12.0,0.8,10440.3
54436,20230404133117,27.7,1021.8,30,305,9.8,0.0,10127.4
54449,20230404133117,6.2,1000.6,69,42,13.2,0.5,10319.1
54518,20230404133117,16.9,1010.0,28,58,13.1,1.4,10151.5
54534,20230404133117,24.2,1009.1,47,205,12.1,0.3,10358.9
54535,20230404133117,11.3,1019.1,50,49,5.4,1.1,10162.4
54539,20230404133117,14.5,1012.6,94,304,11.4,0.9,10141.4
54602,20230404133117,0.0,1024.8,37,293,10.4,1.1,10262.3
54606,20230404133117,3.4,1023.3,7,292,12.6,0.0,10160.5
54618,20230404133117,5.9,1017.7,46,91,13.5,0.7,10411.0
54624,20230404133117,13.0,1014.8,20,147,11.1,0.0,10334.6
54705,20230404133117,25.0,1004.7,38,52,13.6,0.2,10065.0
53898,20230404133117,2.5,1006.4,2,167,4.9,0.0,10078.4
53986,20230404133117,33.8,1014.9,81,334,7.8,1.4,10289.2
57051,20230404133117,9.4,1001.5,31,276,0.3,0.5,10380.4
57067,20230404133117,15.6,1024.0,75,10,9.4,0.7,10410.8
57071,20230404133117,35.0,1025.4,54,4,3.1,1.0,10360.3
57077,20230404133117,20.0,1003.1,75,286,8.3,0.3,10353.7
57083,20230404133117,16.1,1011.8,3,307,5.8,1.2,10434.2
57084,20230404133117,31.4,1012.5,39,137,0.2,0.0,10140.0
57089,20230404133117,33.9,1001.3,88,139,11.7,0.4,10064.7
57091,20230404133117,16.0,1006.8,8,199,11.7,0.9,10195.9
57156,20230404133117,25.4,1020.6,23,323,12.1,0.0,10381.8
57178,20230404133117,8.4,1022.5,79,344,14.7,0.5,10234.0
57181,20230404133117,13.1,1015.1,95,335,5.9,0.1,10470.1
57193,20230404133117,3.1,1003.8,31,279,12.3,0.5,10312.8
57285,20230404133117,13.5,1002.3,49,72,10.7,0.6,10077.5
57290,20230404133117,12.3,1005.8,52,100,0.8,0.1,10057.6
57297,20230404133117,18.0,1023.0,31,266,8.2,0.4,10081.5
58005,20230404133117,29.5,1000.2,81,144,3.0,0.6,10464.2
58111,20230404133117,10.0,1026.2,15,26,6.7,1.0,10105.6
58208,20230404133117,15.6,1021.6,48,125,13.6,1.0,10332.1
50136,20230404133117,19.5,1023.3,22,231,3.4,0.4,10384.3
50246,20230404133117,16.4,1016.8,64,151,3.6,1.5,10192.8
50247,20230404133117,1.5,1014.5,93,302,0.2,1.4,10394.4
50349,20230404133117,25.9,1014.8,9,198,5.9,1.1,10017.6
50353,20230404133117,33.7,1021.9,69,152,4.2,0.9,10079.3
50442,20230404133117,2.5,1002.5,58,304,12.4,1.2,10279.1
50468,20230404133117,4.0,1017.0,97,188,2.0,0.8,10330.2
50557,20230404133117,14.6,1014.1,73,226,11.9,0.0,10314.2
50564,20230404133117,25.8,1010.9,48,89,5.0,0.7,10076.4
50656,20230404133117,8.3,1002.5,70,251,5.6,1.1,10105.1
50658,20230404133117,30.7,1003.4,76,264,6.5,0.3,10029.9
50674,20230404133117,29.6,1025.9,76,92,10.6,1.1,10425.2
50739,20230404133117,1.6,1012.9,55,58,7.0,0.9,10177.6
50742,20230404133117,3.6,1001.7,62,55,13.2,0.6,10194.2
50745,20230404133117,9.9,1019.6,6,314,11.1,0.9,10004.4
50756,20230404133117,12.9,1023.9,44,335,11.4,0.6,10290.0
50758,20230404133117,29.0,1010.3,90,99,9.9,0.7,10422.3
50774,20230404133117,11.1,1024.5,98,154,2.4,1.4,10335.3
50778,20230404133117,26.0,1004.3,48,359,10.4,0.9,10351.5
50788,20230404133117,26.3,1008.6,45,75,14.2,1.1,10181.9
50844,20230404133117,21.7,1001.8,95,280,7.8,0.0,10013.8
50853,20230404133117,13.0,1022.1,43,293,8.4,1.1,10382.6
50854,20230404133117,34.5,1008.0,10,137,14.3,1.3,10089.7
50862,20230404133117,10.9,1002.9,96,245,0.2,0.7,10303.0
50873,20230404133117,12.6,1023.4,76,333,8.7,1.0,10142.7
50877,20230404133117,18.4,1020.6,18,26,13.9,1.1,10480.0
50888,20230404133117,26.8,1017.6,1,2,5.1,0.1,10139.3
50950,20230404133117,9.5,1017.0,69,13,8.6,1.5,10129.6
50953,20230404133117,16.0,1004.8,72,195,13.4,0.6,10127.3
50955,20230404133117,23.3,1013.0,26,48,12.8,0.7,10210.0
50963,20230404133117,32.8,1001.9,39,101,5.5,0.2,10422.5
50968,20230404133117,13.6,1023.2,76,202,7.2,0.7,10455.4
50973,20230404133117,5.5,1008.9,7,51,6.4,0.5,10029.7
50978,20230404133117,18.0,1026.0,79,359,0.0,0.4,10444.9
50983,20230404133117,28.2,1005.9,98,59,10.3,0.4,10232.6
54094,20230404133117,6.3,1022.3,17,17,8.0,0.3,10218.2
54096,20230404133117,31.0,1020.1,69,228,14.5,0.6,10361.8
57251,20230404133117,34.1,1022.1,59,159,13.6,0.4,10298.8
57256,20230404133117,1.3,1018.5,90,347,14.1,1.5,10054.1
57259,20230404133117,14.6,1000.2,8,216,0.5,0.7,10416.3
57265,20230404133117,17.4,1012.6,46,185,10.2,0.1,10089.9
57278,20230404133117,0.6,1000.0,85,149,4.6,1.0,10163.8
57279,20230404133117,23.0,1004.9,52,160,2.1,0.9,10107.9
57355,20230404133117,18.1,1012.2,7,100,0.9,0.1,10128.8
57358,20230404133117,15.9,1023.0,90,16,0.8,0.3,10394.5
57359,20230404133117,5.7,1001.5,67,261,14.0,1.1,10187.8
57363,20230404133117,27.7,1005.0,44,172,7.4,1.1,10320.1
57378,20230404133117,32.8,1017.8,34,183,12.0,0.3,10057.1
57381,20230404133117,33.1,1011.7,92,67,9.9,0.4,10076.9
57395,20230404133117,27.9,1019.2,58,271,2.0,1.2,10426.8
57399,20230404133117,7.7,1024.9,7,121,2.4,0.6,10322.8
57439,20230404133117,0.4,1008.9,71,269,8.7,1.1,10107.1
57445,20230404133117,12.7,1016.7,40,80,5.6,1.4,10122.2
57447,20230404133117,16.4,1008.2,96,225,3.2,0.5,10225.7
57458,20230404133117,3.1,1020.3,21,286,6.2,0.3,10332.7
57461,20230404133117,1.7,1002.3,46,237,8.2,1.5,10360.9
57476,20230404133117,3.2,1022.1,55,240,1.8,1.3,10206.1
57482,20230404133117,0.0,1016.5,64,63,8.8,0.3,10007.9
57483,20230404133117,20.5,1002.1,38,126,14.9,0.6,10123.7
57493,20230404133117,16.3,1005.1,13,349,7.4,0.1,10282.8
57494,20230404133117,29.5,1002.7,78,219,14.5,0.4,10173.8
57545,20230404133117,9.5,1014.0,84,131,10.3,1.4,10286.2
57573,20230404133117,27.2,1019.2,77,115,2.3,1.3,10355.6
57581,20230404133117,27.8,1003.5,34,187,6.6,0.1,10241.2
57583,20230404133117,34.4,1014.4,77,18,12.9,0.1,10133.9
57595,20230404133117,23.2,1013.7,41,92,11.5,0.3,10092.8
58402,20230404133117,33.5,1002.2,11,319,2.9,1.4,10331.2
58407,20230404133117,27.3,1008.2,68,351,12.7,0.0,10345.8
58500,20230404133117,30.9,1024.0,9,138,10.6,0.0,10130.7
57554,20230404133117,15.2,1003.9,19,14,7.7,1.1,10288.4
57562,20230404133117,30.6,1023.4,90,162,0.6,1.2,10045.5
57574,20230404133117,13.6,1013.8,100,65,14.2,0.6,10410.9
57584,20230404133117,29.5,1024.0,48,298,12.0,1.5,10165.5
57642,20230404133117,31.5,1000.6,98,116,3.3,1.2,10024.1
57649,20230404133117,19.8,1022.2,37,286,11.3,0.6,10106.9
57655,20230404133117,16.3,1019.5,42,290,2.0,1.2,10161.0
57662,20230404133117,1.0,1000.8,84,305,12.8,1.5,10377.2
57669,20230404133117,7.3,1016.5,64,190,13.2,0.9,10312.6
57671,20230404133117,3.1,1012.6,30,191,1.0,0.1,10231.9
57673,20230404133117,30.3,1023.0,6,167,7.5,1.4,10173.5
57679,20230404133117,22.5,1020.0,17,161,9.8,0.8,10466.0
57682,20230404133117,26.3,1026.0,54,309,12.5,0.4,10159.4
57687,20230404133117,27.6,1010.1,59,226,1.4,0.3,10177.0
57745,20230404133117,12.6,1019.9,47,320,0.2,1.1,10073.6
57749,20230404133117,2.0,1013.6,58,315,9.1,0.5,10215.3
57752,20230404133117,13.8,1016.0,35,348,6.0,0.3,10256.0
57758,20230404133117,18.6,1016.8,62,165,8.9,0.3,10080.3
57761,20230404133117,34.5,1000.8,82,30,11.4,0.0,10354.3
57766,20230404133117,6.8,1026.1,31,276,8.3,0.7,10063.3
57774,20230404133117,1.5,1014.7,9,296,8.8,0.2,10410.1
57776,20230404133117,22.3,1025.7,86,184,14.0,0.2,10175.2
57779,20230404133117,25.7,1007.2,55,107,12.7,1.5,10203.2
57780,20230404133117,6.9,1015.0,5,20,9.9,0.6,10395.4
57841,20230404133117,22.4,1022.3,33,48,3.6,1.2,10329.4
57845,20230404133117,33.1,1013.1,13,354,7.0,0.2,10260.7
57853,20230404133117,32.1,1015.1,94,334,6.4,0.7,10307.0
57857,20230404133117,2.9,1012.6,56,35,0.4,1.2,10087.9
57860,20230404133117,22.9,1015.1,9,345,2.0,0.0,10183.1
57866,20230404133117,22.8,1000.7,23,134,6.9,0.6,10303.6
57872,20230404133117,1.7,1009.9,72,274,13.1,1.2,10382.1
57874,20230404133117,15.1,1017.8,34,340,0.2,1.3,10042.7
57889,20230404133117,2.4,1007.6,77,289,9.9,0.0,10356.9
57965,20230404133117,15.9,1000.2,44,189,5.9,0.5,10414.3
57972,20230404133117,6.0,1017.7,77,312,8.8,1.5,10371.5
57974,20230404133117,6.7,1024.9,27,128,2.7,1.1,10359.2
50936,20230404133117,21.3,1015.2,38,57,5.5,1.3,10367.7
50945,20230404133117,20.0,1006.9,97,296,2.6,0.8,10069.7
50948,20230404133117,10.2,1006.0,74,108,0.9,0.5,10439.6
50949,20230404133117,0.2,1019.9,71,159,11.3,0.8,10217.0
54041,20230404133117,6.6,1001.5,2,154,1.2,1.0,10425.3
54049,20230404133117,30.3,1016.8,63,267,10.2,1.0,10259.1
54063,20230404133117,17.8,1012.5,14,199,10.8,0.3,10447.2
54064,20230404133117,13.8,1014.5,33,327,3.9,0.6,10348.2
54142,20230404133117,24.0,1024.8,80,359,11.3,1.2,10172.0
54157,20230404133117,13.5,1015.0,89,357,7.3,1.0,10159.0
54161,20230404133117,11.6,1013.3,81,220,6.3,1.3,10271.7
54165,20230404133117,13.8,1003.4,20,41,7.5,0.7,10006.8
54171,20230404133117,26.5,1010.7,48,333,11.0,1.4,10434.9
54181,20230404133117,10.4,1020.5,98,303,13.0,0.9,10397.3
54186,20230404133117,23.7,1018.0,30,55,5.3,0.1,10342.8
54195,20230404133117,27.9,1006.4,28,40,3.9,1.4,10412.5
54260,20230404133117,1.3,1025.6,42,62,11.0,0.1,10308.0
54263,20230404133117,17.9,1015.9,80,166,3.0,0.4,10497.0
54266,20230404133117,23.9,1014.6,55,160,0.8,1.5,10257.4
54273,20230404133117,15.2,1018.4,55,251,5.0,0.1,10439.9
54276,20230404133117,8.0,1004.6,57,37,3.2,1.4,10278.9
54284,20230404133117,16.5,1009.7,48,326,0.8,1.5,10289.9
54285,20230404133117,12.9,1015.7,67,243,12.5,1.2,10330.5
54286,20230404133117,27.7,1020.5,35,238,4.9,1.2,10414.2
54292,20230404133117,10.8,1005.7,6,151,5.5,1.0,10286.1
54363,20230404133117,28.9,1015.5,41,65,9.9,0.8,10314.2
54374,20230404133117,4.1,1008.9,68,70,7.8,0.5,10039.1
54377,20230404133117,10.2,1026.0,81,359,1.2,1.4,10305.0
54386,20230404133117,34.3,1006.9,73,153,12.8,0.5,10051.1
58026,20230404133117,13.9,1009.1,5,264,0.3,0.5,10052.1
58027,20230404133117,9.4,1021.7,13,44,10.8,0.3,10228.3
58038,20230404133117,30.1,1022.5,20,194,7.2,1.5,10321.9
58040,20230404133117,21.4,1003.5,77,78,7.1,0.0,10326.1
58047,20230404133117,14.0,1008.7,16,54,2.1,1.2,10281.4
58130,20230404133117,18.9,1013.9,68,291,0.8,1.5,10399.8
58135,20230404133117,27.9,1004.5,62,256,12.7,0.4,10449.5
58138,20230404133117,32.3,1015.1,38,285,14.6,1.3,10464.1
58141,20230404133117,8.2,1016.8,96,87,14.2,0.2,10151.3
58143,20230404133117,4.9,1012.4,12,300,0.3,1.0,10332.4
58150,20230404133117,31.5,1018.6,19,351,2.4,1.5,10234.3
58158,20230404133117,33.1,1005.9,92,141,4.2,0.0,10461.2
58238,20230404133117,23.6,1011.5,75,37,6.0,0.1,10493.2
58241,20230404133117,27.1,1006.3,31,148,2.0,1.4,10454.0
58251,20230404133117,28.2,1013.6,32,319,4.0,0.5,10111.1
58252,20230404133117,10.3,1013.5,11,245,14.1,0.9,10277.0
58255,20230404133117,13.5,1015.0,58,11,13.2,0.3,10446.5
58259,20230404133117,6.9,1025.7,10,357,3.8,0.8,10331.0
58265,20230404133117,0.4,1007.3,26,43,6.4,0.0,10296.3
58343,20230404133117,4.2,1023.2,46,190,3.9,0.7,10175.1
58345,20230404133117,0.3,1018.1,8,93,9.6,0.4,10113.1
58354,20230404133117,31.9,1002.0,17,233,5.4,0.6,10433.5
58356,20230404133117,30.5,1009.5,40,30,0.8,0.8,10231.9
58358,20230404133117,19.3,1019.4,9,11,13.1,1.3,10472.8
57598,20230404133117,16.2,1024.1,42,102,12.2,1.2,10361.9
57696,20230404133117,34.8,1001.2,4,161,11.7,0.4,10113.0
57789,20230404133117,13.2,1022.5,50,346,7.0,0.1,10160.0
57793,20230404133117,7.0,1022.0,55,254,13.0,0.7,10476.8
57799,20230404133117,34.3,1012.3,40,326,13.1,0.8,10088.2
57894,20230404133117,18.2,1004.9,9,216,14.8,0.3,10131.9
57896,20230404133117,9.7,1009.0,5,308,3.5,0.6,10070.5
57993,20230404133117,22.3,1020.8,24,309,4.8,0.9,10309.6
58506,20230404133117,21.8,1010.9,30,274,11.3,0.8,10366.0
