站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
58734,20230404133817,20.9,1019.6,31,188,11.2,1.3,10392.4
58737,20230404133817,32.7,1011.9,15,171,9.7,0.6,10139.6
58744,20230404133817,3.5,1020.9,5,13,6.9,0.6,10116.0
58754,20230404133817,30.1,1007.4,38,12,13.4,0.3,10437.2
58818,20230404133817,11.4,1026.3,53,152,8.4,0.2,10106.9
58820,20230404133817,20.9,1008.5,51,264,12.9,0.0,10170.2
58834,20230404133817,30.5,1005.0,72,140,14.6,0.7,10073.0
58837,20230404133817,8.9,1012.9,20,263,12.8,0.4,10011.0
58843,20230404133817,25.7,1008.5,80,326,9.3,1.5,10012.5
58846,20230404133817,21.2,1011.6,4,239,0.3,0.5,10319.2
58847,20230404133817,33.1,1018.3,84,150,0.3,0.6,10413.1
58911,20230404133817,7.8,1000.6,77,86,12.3,0.8,10212.6
58918,20230404133817,25.1,1000.1,50,326,4.4,0.0,10029.6
58921,20230404133817,25.5,1010.2,76,141,3.0,0.6,10372.5
58926,20230404133817,1.5,1015.5,9,218,6.0,1.5,10047.7
58927,20230404133817,28.5,1011.8,44,136,12.9,1.5,10390.1
58931,20230404133817,29.1,1003.4,77,316,7.8,0.5,10202.9
58933,20230404133817,24.5,1015.7,32,3,7.1,1.0,10391.3
58936,20230404133817,3.5,1016.3,38,67,2.5,0.1,10078.6
58944,20230404133817,10.3,1006.7,87,350,8.5,0.9,10429.0
59113,20230404133817,34.1,1017.2,1,1,2.2,0.8,10101.4
59126,20230404133817,1.4,1025.0,56,356,1.3,1.4,10039.5
59133,20230404133817,6.3,1022.9,77,88,8.2,0.6,10468.0
59134,20230404133817,31.4,1011.6,85,334,4.8,0.6,10163.8
59321,20230404133817,13.4,1012.8,11,114,10.6,1.5,10085.0
52323,20230404133817,22.5,1020.9,57,212,14.7,0.7,10309.2
52418,20230404133817,10.0,1004.8,100,296,4.2,0.8,10341.1
52424,20230404133817,25.2,1009.7,64,186,10.3,0.4,10237.8
52436,20230404133817,10.2,1002.0,26,261,2.6,0.0,10112.2
52446,20230404133817,13.9,1002.1,23,274,14.2,0.2,10048.4
52447,20230404133817,14.2,1008.7,59,179,9.2,1.3,10251.6
52533,20230404133817,21.0,1014.2,33,93,13.1,0.0,10448.7
52546,20230404133817,29.6,1005.6,34,191,11.8,0.6,10179.7
52652,20230404133817,13.6,1023.3,33,50,9.9,0.6,10114.1
52661,20230404133817,6.5,1016.5,47,351,12.9,0.8,10248.2
52674,20230404133817,13.2,1002.6,32,9,10.3,0.3,10167.6
52679,20230404133817,9.5,1023.3,28,184,11.1,0.0,10164.2
52681,20230404133817,15.0,1006.2,52,358,12.1,1.5,10489.1
52787,20230404133817,31.1,1018.0,58,214,7.7,0.8,10407.1
52797,20230404133817,2.7,1014.0,82,141,12.6,0.0,10343.3
52884,20230404133817,26.1,1005.2,18,329,14.3,0.4,10456.1
52895,20230404133817,0.2,1019.5,13,116,8.3,1.1,10352.9
52983,20230404133817,25.6,1013.9,77,250,8.9,0.9,10264.9
52984,20230404133817,17.9,1002.4,96,26,5.0,0.0,10192.2
52986,20230404133817,14.3,1003.5,50,330,1.9,1.1,10280.8
52996,20230404133817,26.1,1010.7,77,57,7.8,1.2,10280.8
53821,20230404133817,31.5,1011.4,73,319,10.3,1.2,10173.3
53915,20230404133817,28.9,1026.1,47,124,2.5,0.9,10446.7
53923,20230404133817,16.0,1022.9,50,266,6.1,1.0,10131.3
56074,20230404133817,5.1,1003.1,49,175,13.9,1.2,10031.0
56080,20230404133817,12.7,1018.0,71,280,11.9,1.4,10297.0
56093,20230404133817,4.0,1012.8,53,120,8.1,1.1,10194.8
56096,20230404133817,27.8,1006.4,27,106,1.6,1.5,10066.9
57014,20230404133817,20.1,1011.7,61,180,9.9,0.8,10133.4
57996,20230404133817,23.6,1001.0,21,109,5.2,1.0,10333.3
59072,20230404133817,18.0,1009.0,45,227,3.0,0.4,10022.1
59082,20230404133817,27.0,1020.9,4,269,4.6,0.9,10350.5
59087,20230404133817,29.4,1025.6,100,153,3.5,0.4,10058.9
59088,20230404133817,15.8,1021.7,63,356,5.9,0.6,10165.3
59096,20230404133817,5.7,1011.7,27,334,6.2,1.0,10047.1
59097,20230404133817,28.8,1009.9,1,315,12.0,0.3,10108.3
59107,20230404133817,3.1,1022.2,85,100,14.0,0.3,10276.2
59116,20230404133817,23.0,1017.7,81,62,2.2,0.6,10082.1
59117,20230404133817,20.7,1006.3,25,245,10.5,0.3,10228.3
59271,20230404133817,5.7,1006.5,14,93,14.6,0.1,10020.8
59278,20230404133817,21.9,1014.7,98,133,5.1,0.9,10373.5
59280,20230404133817,19.5,1014.8,41,308,1.8,1.2,10331.6
59287,20230404133817,9.4,1008.6,70,173,4.4,1.0,10177.7
59289,20230404133817,30.1,1012.6,51,203,12.6,1.1,10052.8
59293,20230404133817,15.3,1004.6,58,210,4.5,1.0,10208.4
59294,20230404133817,6.4,1000.4,42,169,5.8,0.1,10373.3
59298,20230404133817,26.6,1018.3,40,108,1.9,0.5,10456.5
59303,20230404133817,14.0,1015.4,13,18,11.2,0.2,10373.1
59304,20230404133817,20.5,1004.0,31,293,10.1,0.8,10310.8
59306,20230404133817,31.2,1015.6,32,86,13.8,0.0,10395.4
59310,20230404133817,14.3,1025.6,97,346,10.9,0.3,10428.8
59316,20230404133817,3.7,1002.8,88,357,10.9,1.1,10383.8
59317,20230404133817,6.2,1001.1,61,122,8.8,1.1,10151.9
59324,20230404133817,28.1,1000.1,84,231,7.9,0.6,10263.0
59456,20230404133817,1.7,1024.0,25,97,9.8,0.0,10246.2
59462,20230404133817,30.8,1017.7,90,111,5.6,0.1,10124.5
59478,20230404133817,3.1,1024.0,8,319,9.2,1.5,10295.8
59485,20230404133817,2.8,1013.8,29,264,4.1,1.5,10027.9
59488,20230404133817,21.5,1003.9,5,142,12.2,0.8,10094.6
59493,20230404133817,5.8,1002.8,8,60,10.6,1.3,10121.0
59501,20230404133817,2.8,1011.3,12,131,5.8,0.2,10206.2
59658,20230404133817,1.6,1013.8,24,225,4.6,1.2,10418.9
59663,20230404133817,1.4,1012.7,78,13,14.9,1.3,10342.3
59664,20230404133817,17.8,1021.7,20,153,6.0,0.7,10499.0
59673,20230404133817,27.2,1011.3,50,282,10.6,0.9,10197.2
59754,20230404133817,32.4,1008.6,89,321,11.9,0.4,10051.1
57947,20230404133817,18.8,1014.8,20,148,13.5,0.4,10227.1
57957,20230404133817,15.9,1017.2,81,337,9.4,0.8,10144.3
57958,20230404133817,21.5,1021.4,30,65,10.7,1.0,10461.4
59021,20230404133817,32.8,1003.6,78,353,12.3,0.2,10307.4
59023,20230404133817,9.0,1016.7,13,294,0.0,0.8,10224.8
59027,20230404133817,14.2,1006.0,96,14,11.4,0.8,10072.7
59037,20230404133817,1.0,1023.5,87,325,6.1,1.1,10118.0
59046,20230404133817,32.8,1010.1,2,215,8.7,0.3,10103.0
59058,20230404133817,6.0,1023.7,76,77,12.9,0.7,10180.5
59065,20230404133817,13.9,1022.4,47,218,10.2,0.1,10012.5
59209,20230404133817,29.4,1021.1,81,177,5.3,1.0,10366.4
59211,20230404133817,12.9,1007.9,85,34,3.0,1.3,10288.4
59218,20230404133817,6.0,1008.8,43,110,1.7,0.5,10227.9
59228,20230404133817,7.4,1025.6,63,49,2.8,0.4,10355.4
59242,20230404133817,28.9,1006.9,45,338,2.7,1.2,10211.1
59254,20230404133817,29.2,1004.0,70,97,8.1,1.3,10244.3
59265,20230404133817,2.2,1007.5,6,62,1.3,0.7,10160.4
59417,20230404133817,34.9,1013.1,4,169,7.5,1.4,10049.2
59431,20230404133817,18.1,1007.3,12,45,8.4,1.1,10008.3
59446,20230404133817,17.0,1015.4,12,57,7.9,0.4,10416.0
59453,20230404133817,26.5,1009.5,31,53,13.5,1.2,10226.0
59626,20230404133817,22.1,1001.7,21,201,5.6,1.5,10488.7
59631,20230404133817,20.0,1004.0,75,46,7.4,0.5,10004.0
59632,20230404133817,3.3,1006.2,7,336,12.8,1.3,10257.8
59644,20230404133817,10.8,1013.7,73,299,14.2,0.2,10033.8
59647,20230404133817,2.3,1017.2,53,289,8.2,1.2,10366.3
56691,20230404133817,6.4,1019.6,27,163,14.7,1.2,10265.1
56693,20230404133817,6.0,1019.7,33,273,3.1,1.4,10261.8
56792,20230404133817,18.1,1012.8,88,89,1.0,0.7,10147.6
56793,20230404133817,11.1,1002.6,86,323,6.0,0.9,10372.1
57606,20230404133817,19.7,1009.8,28,324,6.7,1.3,10464.0
57614,20230404133817,34.9,1017.2,21,67,14.6,0.4,10032.9
57625,20230404133817,19.3,1005.1,35,30,14.9,1.0,10340.2
57647,20230404133817,16.9,1003.0,5,287,5.3,1.0,10235.1
57707,20230404133817,24.6,1009.1,67,38,14.7,1.4,10285.7
57710,20230404133817,25.3,1025.9,7,188,10.9,0.3,10298.3
57712,20230404133817,22.8,1012.4,92,275,12.2,0.2,10086.6
57718,20230404133817,2.9,1025.7,90,54,13.9,0.5,10283.8
57722,20230404133817,20.2,1011.5,56,277,1.9,0.6,10214.9
57729,20230404133817,12.4,1008.8,15,350,11.9,0.9,10298.4
57731,20230404133817,21.3,1004.5,30,244,2.9,1.2,10161.4
57741,20230404133817,22.5,1014.0,98,47,0.2,1.0,10420.1
57803,20230404133817,0.8,1015.6,68,57,11.9,1.1,10080.8
57805,20230404133817,30.9,1022.9,14,334,1.9,0.0,10003.1
57806,20230404133817,14.1,1023.6,99,209,10.1,1.5,10042.4
57816,20230404133817,5.0,1019.9,77,86,0.2,1.3,10326.3
57825,20230404133817,25.0,1016.6,81,348,14.5,1.5,10391.9
57827,20230404133817,17.1,1015.9,84,64,2.3,0.5,10042.6
57832,20230404133817,7.8,1012.2,99,301,2.8,0.8,10153.1
57839,20230404133817,30.0,1019.7,8,251,2.8,0.7,10411.6
57840,20230404133817,1.8,1004.9,17,177,2.2,1.2,10012.0
57902,20230404133817,2.0,1024.5,24,153,7.0,0.6,10324.2
57906,20230404133817,5.4,1003.5,100,106,8.2,0.1,10439.8
57907,20230404133817,19.1,1003.5,22,201,7.2,0.0,10252.4
57910,20230404133817,28.4,1006.0,56,183,2.4,1.5,10138.9
57912,20230404133817,17.6,1014.4,59,356,6.4,0.9,10125.5
57916,20230404133817,32.9,1003.4,92,310,9.7,1.5,10338.4
57922,20230404133817,23.1,1010.0,40,162,8.6,1.2,10263.2
57926,20230404133817,12.6,1010.7,41,93,0.7,0.7,10155.5
57932,20230404133817,2.0,1003.5,18,41,3.9,1.1,10452.2
59758,20230404133817,34.1,1018.8,100,20,5.0,0.3,10344.5
59838,20230404133817,32.5,1003.9,91,250,2.4,0.9,10392.9
59845,20230404133817,19.1,1023.6,61,343,3.3,0.8,10234.4
59849,20230404133817,18.3,1003.0,86,237,12.0,1.5,10048.8
59855,20230404133817,26.6,1007.0,8,256,9.1,1.5,10475.0
59948,20230404133817,5.2,1016.5,32,242,8.4,0.9,10322.2
59954,20230404133817,14.2,1017.6,98,323,9.4,0.1,10494.4
59981,20230404133817,24.0,1014.3,35,63,1.3,0.0,10312.3
53399,20230404133817,6.0,1002.5,11,128,0.7,0.5,10452.8
53593,20230404133817,12.6,1014.1,25,43,2.6,0.3,10499.6
53698,20230404133817,3.9,1019.9,11,353,8.2,1.1,10195.4
53798,20230404133817,32.0,1013.5,43,146,13.3,1.2,10424.8
54308,20230404133817,32.5,1011.3,82,167,7.3,0.7,10056.5
54311,20230404133817,34.9,1015.1,4,133,8.7,1.1,10340.8
54401,20230404133817,8.2,1017.5,15,58,6.6,0.0,10241.6
54405,20230404133817,28.3,1010.7,100,324,10.7,0.5,10192.1
54423,20230404133817,16.9,1001.2,65,260,12.2,1.4,10233.8
54429,20230404133817,34.4,1015.6,15,351,10.4,0.1,10139.6
54436,20230404133817,6.6,1005.3,94,20,3.5,1.2,10127.0
54449,20230404133817,2.3,1022.1,95,99,2.4,0.9,10246.1
54518,20230404133817,25.1,1005.6,8,4,6.3,0.7,10485.4
54534,20230404133817,28.1,1008.1,44,193,6.3,0.5,10209.6
54535,20230404133817,9.2,1014.3,82,201,2.7,1.0,10074.0
54539,20230404133817,12.2,1010.1,65,254,12.5,1.4,10208.8
54602,20230404133817,4.7,1008.5,90,242,9.6,0.0,10415.0
54606,20230404133817,22.3,1012.7,24,359,4.3,0.3,10325.5
54618,20230404133817,11.5,1006.8,2,206,10.7,1.4,10117.8
54624,20230404133817,17.1,1011.5,62,248,4.7,0.1,10488.3
54705,20230404133817,21.8,1005.0,81,13,14.0,0.1,10414.7
53898,20230404133817,0.0,1006.7,67,268,4.4,1.4,10393.3
53986,20230404133817,20.2,1019.6,33,208,4.1,0.5,10336.9
57051,20230404133817,25.4,1006.9,14,146,2.9,0.2,10016.8
57067,20230404133817,29.3,1001.9,54,52,3.4,0.1,10135.6
57071,20230404133817,21.2,1014.2,38,14,12.9,1.5,10187.3
57077,20230404133817,15.6,1012.7,15,214,1.0,0.2,10088.2
57083,20230404133817,0.2,1019.8,89,184,0.2,1.0,10184.1
57084,20230404133817,14.9,1002.1,31,272,12.8,0.7,10194.2
57089,20230404133817,27.7,1020.6,47,291,13.0,0.7,10198.9
57091,20230404133817,20.8,1010.8,25,56,3.8,0.2,10108.1
57156,20230404133817,14.2,1020.1,18,234,7.1,0.9,10280.5
57178,20230404133817,20.5,1003.4,55,66,8.8,1.2,10221.7
57181,20230404133817,27.4,1023.6,40,2,14.2,1.3,10103.3
57193,20230404133817,16.1,1017.5,84,313,6.0,1.1,10179.5
57285,20230404133817,24.5,1004.0,25,161,8.3,1.3,10207.2
57290,20230404133817,10.1,1024.5,67,241,1.2,1.2,10247.5
57297,20230404133817,11.3,1000.8,11,90,13.0,1.3,10465.0
58005,20230404133817,9.9,1002.6,31,297,10.8,1.0,10012.5
58111,20230404133817,26.5,1000.6,5,319,1.9,0.4,10229.5
58208,20230404133817,0.7,1007.8,29,233,7.5,1.0,10035.4
50136,20230404133817,5.7,1024.9,35,51,7.7,0.5,10351.0
50246,20230404133817,5.1,1005.3,67,284,3.5,1.2,10027.2
50247,20230404133817,14.9,1003.7,16,124,3.6,0.3,10473.4
50349,20230404133817,22.0,1003.1,57,171,12.6,0.8,10268.7
50353,20230404133817,4.9,1007.8,20,41,10.2,0.5,10162.6
50442,20230404133817,6.8,1017.5,47,109,9.9,0.4,10330.0
50468,20230404133817,12.6,1015.1,7,21,2.5,1.3,10199.7
50557,20230404133817,3.7,1024.5,83,266,14.6,1.0,10023.5
50564,20230404133817,4.2,1008.0,7,17,5.8,0.1,10417.8
50656,20230404133817,16.4,1013.6,4,241,3.3,0.2,10219.6
50658,20230404133817,28.9,1021.1,8,280,12.9,0.5,10402.2
50674,20230404133817,13.7,1003.4,1,66,13.4,1.4,10289.9
50739,20230404133817,20.9,1004.2,16,125,4.9,0.5,10200.9
50742,20230404133817,0.0,1025.9,6,281,8.2,0.0,10363.8
50745,20230404133817,34.9,1015.4,98,142,13.1,0.1,10276.8
50756,20230404133817,25.8,1001.2,77,287,6.1,1.2,10354.7
50758,20230404133817,9.4,1019.7,72,250,13.7,0.2,10285.7
50774,20230404133817,23.4,1012.6,23,8,11.2,0.7,10018.1
50778,20230404133817,25.5,1019.1,85,324,10.6,0.6,10397.3
50788,20230404133817,0.9,1018.1,89,339,6.5,0.5,10126.1
50844,20230404133817,32.8,1008.5,6,44,10.8,1.2,10440.5
50853,20230404133817,12.6,1022.8,95,205,8.1,1.2,10054.3
50854,20230404133817,5.9,1011.2,4,312,8.8,1.1,10239.4
50862,20230404133817,14.9,1007.0,23,183,1.8,0.7,10276.8
50873,20230404133817,27.0,1000.2,7,301,12.9,0.3,10494.8
50877,20230404133817,16.3,1016.6,45,136,11.1,0.6,10318.9
50888,20230404133817,14.4,1021.3,56,318,10.5,0.2,10136.0
50950,20230404133817,16.4,1012.2,40,132,12.7,1.0,10033.7
50953,20230404133817,2.3,1009.9,63,230,1.1,0.4,10163.3
50955,20230404133817,26.9,1007.8,33,100,2.4,1.2,10211.4
50963,20230404133817,12.4,1003.8,91,350,7.8,0.6,10009.2
50968,20230404133817,16.6,1007.8,52,241,1.0,0.7,10102.2
50973,20230404133817,22.2,1016.7,53,126,13.6,1.5,10170.4
50978,20230404133817,0.1,1001.7,64,9,7.1,0.3,10268.4
50983,20230404133817,28.5,1015.6,91,5,14.6,1.2,10495.4
54094,20230404133817,12.3,1020.3,36,280,13.7,1.1,10086.1
54096,20230404133817,1.2,1004.2,19,7,13.9,1.5,10029.3
57251,20230404133817,32.7,1007.5,94,76,12.7,0.8,10322.1
57256,20230404133817,5.1,1001.6,92,166,8.4,0.5,10456.6
57259,20230404133817,20.0,1001.3,99,357,14.2,0.5,10012.6
57265,20230404133817,2.5,1022.1,16,80,10.8,0.6,10272.9
57278,20230404133817,19.7,1005.7,46,18,4.7,1.5,10074.0
57279,20230404133817,32.8,1004.9,77,65,10.7,0.7,10286.2
57355,20230404133817,21.2,1022.0,55,294,11.3,0.0,10487.3
57358,20230404133817,5.5,1011.1,54,8,11.8,0.9,10342.8
57359,20230404133817,33.4,1017.0,90,278,1.4,0.6,10179.0
57363,20230404133817,21.2,1014.7,64,99,2.9,0.3,10470.6
57378,20230404133817,1.4,1018.3,88,72,5.8,1.3,10255.0
57381,20230404133817,25.6,1017.2,90,141,13.9,1.1,10222.2
57395,20230404133817,21.2,1017.1,91,265,12.1,1.5,10386.7
57399,20230404133817,25.8,1006.8,21,38,4.7,1.5,10149.6
57439,20230404133817,22.9,1007.6,55,17,8.4,0.1,10208.1
57445,20230404133817,18.8,1011.7,56,237,3.4,0.8,10037.3
57447,20230404133817,30.6,1023.3,73,32,5.9,0.6,10390.1
57458,20230404133817,1.5,1010.4,34,217,11.4,0.1,10077.2
57461,20230404133817,33.8,1022.2,58,80,11.8,1.5,10354.1
57476,20230404133817,2.0,1015.4,59,80,9.1,0.9,10495.3
57482,20230404133817,32.5,1001.6,21,163,10.5,0.0,10458.5
57483,20230404133817,1.5,1018.0,7,247,0.1,0.7,10107.4
57493,20230404133817,27.8,1021.7,85,328,8.9,0.1,10017.2
57494,20230404133817,29.3,1006.9,30,34,5.8,1.1,10054.2
57545,20230404133817,27.4,1022.2,86,140,6.6,0.1,10084.6
57573,20230404133817,7.0,1023.3,72,319,5.5,0.9,10430.8
57581,20230404133817,22.2,1021.1,56,95,6.8,1.5,10446.8
57583,20230404133817,16.1,1015.2,29,319,8.8,0.9,10277.0
57595,20230404133817,11.3,1019.7,54,160,0.1,0.6,10042.3
58402,20230404133817,7.7,1012.7,17,282,14.7,1.5,10420.0
58407,20230404133817,8.2,1021.9,25,32,4.0,0.7,10116.2
58500,20230404133817,13.2,1001.2,96,39,10.6,0.7,10377.0
57554,20230404133817,12.2,1010.2,26,63,8.1,0.6,10159.7
57562,20230404133817,3.6,1018.5,77,14,11.7,0.8,10277.5
57574,20230404133817,27.4,1024.1,84,39,10.0,1.1,10160.5
57584,20230404133817,25.7,1022.9,72,270,6.1,0.6,10394.0
57642,20230404133817,24.9,1012.3,62,54,12.6,1.4,10296.4
57649,20230404133817,19.3,1022.8,2,274,14.0,0.9,10052.3
57655,20230404133817,3.0,1007.6,99,304,0.4,0.5,10302.4
57662,20230404133817,27.4,1017.8,81,27,7.7,0.7,10480.8
57669,20230404133817,21.2,1002.7,73,261,11.5,0.5,10137.4
57671,20230404133817,2.9,1002.8,34,133,9.3,0.6,10347.1
57673,20230404133817,34.8,1003.5,1,234,8.8,1.0,10169.2
57679,20230404133817,27.6,1020.1,68,1,2.0,0.3,10390.6
57682,20230404133817,22.7,1005.5,52,160,2.4,1.5,10141.7
57687,20230404133817,5.9,1000.5,78,133,8.5,0.2,10155.4
57745,20230404133817,8.3,1015.5,39,125,11.5,1.0,10013.4
57749,20230404133817,29.1,1026.4,83,279,2.0,0.5,10497.6
57752,20230404133817,7.7,1020.3,3,152,5.1,1.3,10458.5
57758,20230404133817,5.1,1024.5,39,335,9.2,0.7,10453.5
57761,20230404133817,32.1,1002.4,92,69,2.9,0.1,10022.4
57766,20230404133817,16.6,1019.7,86,23,6.1,0.4,10122.4
57774,20230404133817,33.4,1023.9,56,106,2.0,0.5,10033.1
57776,20230404133817,3.2,1005.6,55,288,4.8,0.0,10479.2
57779,20230404133817,32.3,1005.4,70,309,4.0,0.4,10428.8
57780,20230404133817,17.8,1019.2,5,137,1.4,1.4,10485.3
57841,20230404133817,14.2,1007.2,28,80,13.3,0.6,10160.0
57845,20230404133817,6.9,1024.4,9,306,1.2,1.5,10493.4
57853,20230404133817,5.2,1007.4,44,283,6.9,0.0,10157.8
57857,20230404133817,20.0,1021.9,56,73,1.6,0.0,10445.9
57860,20230404133817,18.7,1008.9,76,111,11.8,0.2,10332.5
57866,20230404133817,21.5,1020.1,63,105,3.2,1.5,10178.3
57872,20230404133817,1.8,1011.3,11,248,9.7,0.1,10419.2
57874,20230404133817,12.2,1019.9,89,132,9.4,0.8,10469.9
57889,20230404133817,17.4,1026.3,68,117,6.2,0.2,10197.4
57965,20230404133817,21.7,1006.8,33,153,3.5,1.5,10103.9
57972,20230404133817,21.5,1020.0,75,276,6.0,0.4,10218.6
57974,20230404133817,30.1,1004.2,41,278,1.3,1.2,10137.9
50936,20230404133817,18.6,1015.9,28,262,3.2,0.6,10053.6
50945,20230404133817,16.1,1012.6,80,160,3.9,1.2,10102.5
50948,20230404133817,21.0,1007.3,5,156,13.3,1.0,10466.5
50949,20230404133817,24.7,1025.9,90,222,11.3,0.5,10289.1
54041,20230404133817,23.4,1025.9,43,106,13.6,0.5,10413.7
54049,20230404133817,5.8,1007.6,32,29,10.7,1.0,10299.4
54063,20230404133817,20.1,1009.3,16,205,9.1,1.2,10204.5
54064,20230404133817,25.5,1014.7,38,79,2.3,1.4,10072.6
54142,20230404133817,28.0,1000.7,7,135,11.9,0.1,10063.1
54157,20230404133817,26.5,1011.5,14,197,3.6,1.2,10046.7
54161,20230404133817,22.8,1005.5,49,34,14.1,0.7,10127.8
54165,20230404133817,31.3,1007.0,45,81,4.0,0.9,10493.1
54171,20230404133817,28.2,1005.5,7,50,11.9,0.1,10382.7
54181,20230404133817,23.6,1016.9,19,267,13.4,1.1,10277.2
54186,20230404133817,23.2,1016.1,24,298,14.1,1.1,10334.2
54195,20230404133817,12.6,1021.4,36,177,12.4,0.3,10006.6
54260,20230404133817,24.2,1021.8,11,280,2.3,0.1,10064.6
54263,20230404133817,1.1,1021.9,100,185,0.0,1.3,10209.0
54266,20230404133817,31.2,1019.7,10,319,8.3,0.1,10043.3
54273,20230404133817,25.5,1024.8,47,319,14.7,1.0,10274.1
54276,20230404133817,6.0,1002.8,7,30,2.8,1.2,10315.7
54284,20230404133817,9.1,1017.4,5,328,7.3,1.1,10341.7
54285,20230404133817,24.2,1009.2,18,312,7.4,0.3,10379.1
54286,20230404133817,16.1,1007.4,6,156,2.2,0.8,10116.6
54292,20230404133817,2.1,1019.1,76,358,5.1,0.5,10069.1
54363,20230404133817,8.6,1013.8,12,265,14.3,0.3,10268.8
54374,20230404133817,21.7,1001.9,71,154,14.3,0.8,10206.3
54377,20230404133817,33.6,1004.2,34,119,3.1,1.1,10164.4
54386,20230404133817,2.4,1024.3,15,79,2.9,0.9,10376.1
58026,20230404133817,14.1,1012.9,19,54,2.8,0.5,10410.6
58027,20230404133817,8.7,1005.1,86,221,11.7,1.2,10028.3
58038,20230404133817,34.2,1006.1,98,111,1.5,1.1,10204.9
58040,20230404133817,25.9,1018.7,31,173,1.5,0.8,10382.9
58047,20230404133817,0.6,1006.6,11,138,1.0,0.4,10412.7
58130,20230404133817,6.9,1003.9,46,111,5.8,1.0,10286.9
58135,20230404133817,7.3,1003.5,93,8,3.8,1.4,10498.8
58138,20230404133817,9.0,1009.3,83,151,4.5,0.0,10252.8
58141,20230404133817,16.9,1018.8,91,110,14.6,0.4,10242.7
58143,20230404133817,29.9,1011.8,86,179,14.4,0.2,10466.5
58150,20230404133817,11.8,1012.5,69,190,0.7,0.4,10499.5
58158,20230404133817,29.0,1022.9,91,263,12.7,0.4,10137.9
58238,20230404133817,9.8,1021.8,65,58,14.8,0.6,10035.1
58241,20230404133817,8.0,1014.3,90,226,9.3,1.0,10363.9
58251,20230404133817,15.8,1014.2,69,274,12.2,0.0,10061.7
58252,20230404133817,28.6,1019.9,96,331,10.3,0.5,10166.6
58255,20230404133817,4.9,1003.8,95,109,5.3,0.6,10182.7
58259,20230404133817,8.5,1024.1,97,120,12.6,0.9,10458.8
58265,20230404133817,7.1,1008.7,13,112,11.9,0.8,10456.8
58343,20230404133817,25.7,1018.9,84,136,12.0,0.2,10360.6
58345,20230404133817,18.8,1016.7,96,48,8.0,0.9,10352.8
58354,20230404133817,26.8,1001.6,19,198,1.9,1.4,10430.6
58356,20230404133817,23.3,1018.7,46,259,11.4,0.9,10212.3
58358,20230404133817,4.8,1004.2,91,8,11.1,0.9,10285.6
57598,20230404133817,10.3,1003.3,13,318,12.2,1.1,10481.4
57696,20230404133817,33.4,1008.0,90,87,10.1,0.3,10274.2
57789,20230404133817,15.6,1026.3,17,48,12.7,0.6,10178.4
57793,20230404133817,32.3,1017.8,24,218,1.5,1.3,10496.6
57799,20230404133817,34.9,1020.1,64,333,14.1,1.5,10021.1
57894,20230404133817,3.2,1000.2,44,157,8.7,0.8,10217.7
57896,20230404133817,16.8,1001.8,82,241,1.6,0.6,10307.1
57993,20230404133817,21.1,1010.2,22,219,13.7,0.4,10223.5
58506,20230404133817,24.0,1023.4,77,353,9.7,0.3,10378.0
