站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
59758,20230404190221,15.4,1021.2,16,208,7.2,0.0,10412.4
59838,20230404190221,26.3,1019.3,22,250,14.1,0.5,10188.2
59845,20230404190221,18.3,1002.1,50,152,1.2,1.2,10283.7
59849,20230404190221,1.7,1016.5,1,128,0.7,0.8,10080.8
59855,20230404190221,8.4,1009.6,5,31,10.3,0.8,10315.3
59948,20230404190221,26.1,1011.9,38,272,3.2,0.6,10220.9
59954,20230404190221,15.6,1018.0,45,239,10.8,1.3,10066.4
59981,20230404190221,1.2,1002.2,47,353,2.2,0.3,10434.7
53399,20230404190221,6.3,1001.4,84,147,11.2,0.4,10492.0
53593,20230404190221,30.0,1014.7,92,165,12.8,0.0,10347.7
53698,20230404190221,26.6,1014.3,45,287,5.5,0.4,10153.2
53798,20230404190221,11.5,1009.3,10,163,14.0,0.4,10413.5
54308,20230404190221,8.8,1009.9,23,176,14.0,1.4,10228.7
54311,20230404190221,15.3,1019.8,8,219,1.2,0.2,10010.7
54401,20230404190221,14.6,1024.3,47,142,6.8,1.4,10077.2
54405,20230404190221,22.8,1008.7,41,316,1.5,0.1,10475.2
54423,20230404190221,14.7,1002.6,20,54,12.0,0.2,10415.7
54429,20230404190221,32.0,1010.2,7,84,5.2,0.1,10398.3
54436,20230404190221,15.7,1013.3,54,346,14.3,1.5,10061.1
54449,20230404190221,3.4,1025.9,2,334,12.6,0.9,10188.7
54518,20230404190221,28.1,1003.2,46,273,10.8,0.5,10314.7
54534,20230404190221,4.1,1022.6,51,323,6.5,0.8,10160.2
54535,20230404190221,10.5,1018.4,45,1,13.7,0.9,10307.4
54539,20230404190221,1.7,1011.0,48,184,4.6,0.8,10458.2
54602,20230404190221,18.5,1005.6,6,59,4.3,1.1,10108.2
54606,20230404190221,10.4,1007.3,53,154,7.9,0.2,10124.3
54618,20230404190221,25.2,1004.0,39,231,8.4,1.4,10423.2
54624,20230404190221,34.3,1019.1,32,277,3.1,0.6,10157.7
54705,20230404190221,19.5,1001.5,85,333,2.6,0.6,10200.9
53898,20230404190221,18.4,1012.1,97,235,1.1,0.8,10361.5
53986,20230404190221,18.6,1024.2,40,166,1.5,0.9,10348.4
57051,20230404190221,34.2,1013.1,94,35,14.2,0.8,10381.3
57067,20230404190221,9.4,1023.6,87,116,3.6,0.2,10418.1
57071,20230404190221,32.2,1017.7,34,146,5.5,1.3,10479.5
57077,20230404190221,2.7,1004.2,76,58,3.4,0.6,10179.9
57083,20230404190221,2.8,1012.6,42,351,0.9,0.2,10059.4
57084,20230404190221,32.9,1009.5,12,340,11.6,0.1,10322.8
57089,20230404190221,31.9,1017.6,98,162,3.6,0.2,10491.1
57091,20230404190221,35.0,1023.3,27,0,4.5,1.3,10359.2
57156,20230404190221,33.6,1013.9,64,211,1.7,0.0,10074.6
57178,20230404190221,10.5,1011.3,14,81,5.5,0.0,10493.3
57181,20230404190221,24.8,1004.2,50,331,10.0,0.6,10044.9
57193,20230404190221,2.2,1021.3,18,310,14.3,1.1,10237.8
57285,20230404190221,21.9,1019.6,13,51,11.6,0.3,10266.3
57290,20230404190221,25.9,1005.1,42,130,3.1,1.4,10485.9
57297,20230404190221,14.6,1002.7,5,122,0.9,1.3,10448.3
58005,20230404190221,32.2,1021.6,51,28,7.9,1.2,10149.7
58111,20230404190221,25.7,1015.6,25,224,0.8,0.8,10014.7
58208,20230404190221,27.2,1017.6,94,99,5.2,1.0,10060.9
50136,20230404190221,12.8,1003.5,18,11,7.4,0.2,10325.4
50246,20230404190221,18.3,1003.2,32,297,7.9,1.4,10147.4
50247,20230404190221,2.1,1004.0,28,305,11.3,0.7,10096.2
50349,20230404190221,19.4,1014.9,89,349,5.5,0.6,10495.6
50353,20230404190221,16.5,1006.5,36,122,11.3,0.0,10056.4
50442,20230404190221,27.7,1021.4,53,173,10.4,1.5,10316.5
50468,20230404190221,19.8,1004.5,20,3,6.7,0.2,10391.3
50557,20230404190221,19.7,1006.9,83,346,9.0,1.1,10000.3
50564,20230404190221,27.6,1002.2,18,207,12.7,0.0,10126.1
50656,20230404190221,15.3,1025.1,69,330,13.3,0.4,10373.5
50658,20230404190221,8.1,1023.5,78,322,2.3,0.8,10148.4
50674,20230404190221,7.0,1021.4,99,105,4.5,0.9,10414.9
50739,20230404190221,32.4,1022.4,41,303,6.1,0.5,10377.8
50742,20230404190221,3.6,1013.0,94,1,12.1,0.1,10371.0
50745,20230404190221,10.8,1022.0,19,205,14.2,0.7,10298.7
50756,20230404190221,10.9,1002.8,86,90,13.9,0.7,10033.1
50758,20230404190221,4.6,1022.9,72,199,12.0,0.3,10392.6
50774,20230404190221,0.5,1006.4,47,24,8.9,0.7,10076.7
50778,20230404190221,13.6,1012.9,21,179,14.1,0.6,10429.7
50788,20230404190221,5.3,1016.7,33,343,3.0,0.5,10298.1
50844,20230404190221,11.2,1013.3,5,345,1.9,0.4,10025.9
50853,20230404190221,12.5,1008.6,80,283,11.6,0.5,10310.3
50854,20230404190221,8.5,1016.8,57,48,7.2,0.8,10496.8
50862,20230404190221,25.9,1011.6,54,151,10.3,0.5,10141.6
50873,20230404190221,1.1,1015.5,24,76,6.0,1.1,10476.2
50877,20230404190221,11.5,1011.5,87,159,14.7,0.5,10156.0
50888,20230404190221,19.2,1006.0,95,212,1.3,1.1,10118.8
50950,20230404190221,25.8,1003.4,82,13,4.8,0.6,10130.8
50953,20230404190221,20.5,1001.3,15,37,8.0,0.1,10021.0
50955,20230404190221,2.3,1016.7,8,220,7.2,0.5,10425.0
50963,20230404190221,34.9,1025.7,39,98,10.7,1.3,10172.1
50968,20230404190221,12.4,1010.6,53,281,1.5,0.5,10294.0
50973,20230404190221,31.5,1010.9,24,267,14.4,0.5,10141.5
50978,20230404190221,27.9,1010.7,2,275,9.4,0.0,10470.2
50983,20230404190221,12.2,1007.5,80,92,12.0,0.9,10322.9
54094,20230404190221,2.6,1011.7,42,130,8.8,0.1,10221.7
54096,20230404190221,31.8,1003.5,79,271,10.1,1.3,10442.7
57251,20230404190221,4.2,1015.0,47,141,6.9,0.4,10230.7
57256,20230404190221,34.7,1022.0,77,254,1.6,1.1,10192.5
57259,20230404190221,24.1,1009.6,9,175,12.9,1.4,10462.4
57265,20230404190221,6.5,1009.4,30,147,8.0,1.5,10490.5
57278,20230404190221,3.5,1000.2,42,111,5.5,0.0,10064.5
57279,20230404190221,30.8,1003.0,94,62,5.0,0.5,10340.7
57355,20230404190221,4.9,1018.3,7,164,5.4,0.6,10065.0
57358,20230404190221,28.2,1015.5,91,265,12.0,1.1,10496.6
57359,20230404190221,31.2,1023.3,84,185,9.5,0.5,10232.9
57363,20230404190221,7.3,1013.2,74,319,10.7,1.0,10283.6
57378,20230404190221,13.4,1024.2,2,148,1.5,1.5,10385.6
57381,20230404190221,8.8,1025.2,57,163,9.8,1.0,10307.2
57395,20230404190221,20.1,1003.0,46,72,5.5,0.0,10053.1
57399,20230404190221,33.6,1007.2,79,255,7.4,0.0,10466.4
57439,20230404190221,30.5,1003.0,60,53,5.8,1.2,10149.7
57445,20230404190221,12.7,1016.6,58,285,9.8,0.6,10166.8
57447,20230404190221,28.7,1010.9,62,0,13.6,0.6,10049.8
57458,20230404190221,0.5,1010.2,55,72,9.4,0.4,10072.4
57461,20230404190221,14.6,1025.8,86,154,1.1,0.0,10200.2
57476,20230404190221,30.3,1026.1,73,194,2.9,0.2,10378.9
57482,20230404190221,24.2,1024.6,42,98,11.0,1.4,10214.7
57483,20230404190221,14.2,1004.6,44,318,9.8,0.5,10416.8
57493,20230404190221,24.7,1017.5,82,15,2.6,0.2,10433.2
57494,20230404190221,10.6,1013.2,22,38,11.8,0.2,10141.5
57545,20230404190221,9.6,1007.4,97,357,12.0,0.9,10011.1
57573,20230404190221,5.7,1013.7,58,19,0.5,0.4,10421.1
57581,20230404190221,24.4,1014.6,1,129,8.9,0.6,10050.2
57583,20230404190221,10.9,1006.7,88,62,6.5,0.4,10342.5
57595,20230404190221,6.6,1006.9,17,143,2.8,0.5,10138.9
58402,20230404190221,33.5,1014.2,20,123,9.6,0.4,10114.4
58407,20230404190221,22.7,1008.1,33,316,13.4,0.9,10112.7
58500,20230404190221,34.3,1010.4,24,38,7.1,1.0,10072.8
57554,20230404190221,24.7,1006.5,5,132,2.5,0.5,10258.9
57562,20230404190221,31.7,1000.9,20,246,8.6,0.2,10210.0
57574,20230404190221,30.7,1021.8,4,66,0.1,0.8,10387.6
57584,20230404190221,4.3,1013.6,2,231,4.2,1.2,10357.0
57642,20230404190221,2.1,1025.1,43,114,5.6,1.1,10413.1
57649,20230404190221,30.7,1026.0,34,209,5.6,0.8,10083.9
57655,20230404190221,2.9,1004.9,85,129,1.4,1.5,10046.6
57662,20230404190221,26.2,1007.0,12,114,9.8,0.0,10103.8
57669,20230404190221,15.8,1024.0,68,88,2.6,1.0,10042.4
57671,20230404190221,7.7,1004.4,89,88,8.1,0.1,10382.8
57673,20230404190221,21.2,1009.7,53,241,12.3,0.8,10093.8
57679,20230404190221,8.7,1010.7,80,115,5.3,1.0,10487.7
57682,20230404190221,31.9,1016.1,80,224,9.6,0.6,10379.5
57687,20230404190221,11.1,1017.3,67,278,6.7,1.0,10490.2
57745,20230404190221,5.6,1026.4,84,97,5.8,1.5,10128.5
57749,20230404190221,15.2,1011.3,83,122,5.1,0.5,10022.4
57752,20230404190221,6.6,1009.0,92,149,1.3,0.2,10497.6
57758,20230404190221,32.6,1019.2,58,95,7.5,1.5,10099.4
57761,20230404190221,33.3,1009.4,21,65,6.0,1.1,10075.2
57766,20230404190221,29.0,1024.1,7,343,6.4,1.2,10082.0
57774,20230404190221,14.3,1022.8,57,263,6.0,1.1,10280.7
57776,20230404190221,15.1,1014.0,39,16,8.9,0.0,10365.7
57779,20230404190221,17.4,1008.3,65,343,0.5,0.8,10369.8
57780,20230404190221,19.8,1002.7,97,318,8.3,1.0,10285.4
57841,20230404190221,32.8,1021.9,68,299,14.7,0.7,10334.6
57845,20230404190221,5.8,1019.5,28,144,9.5,0.2,10289.9
57853,20230404190221,14.3,1016.8,92,272,9.3,1.1,10498.7
57857,20230404190221,6.6,1012.4,30,328,3.8,1.3,10288.8
57860,20230404190221,16.6,1022.4,100,312,7.3,0.3,10045.8
57866,20230404190221,29.3,1024.4,87,171,1.9,0.5,10444.0
57872,20230404190221,32.2,1025.3,88,222,10.3,1.0,10120.7
57874,20230404190221,8.9,1005.2,76,317,13.3,0.8,10050.5
57889,20230404190221,8.4,1001.1,76,104,11.0,1.5,10290.7
57965,20230404190221,19.9,1012.8,61,229,9.2,1.0,10271.7
57972,20230404190221,15.5,1012.9,8,232,9.7,0.6,10170.4
57974,20230404190221,7.3,1004.6,95,180,1.3,0.5,10273.6
50936,20230404190221,33.0,1009.2,20,160,0.8,1.0,10231.7
50945,20230404190221,30.8,1019.8,35,255,12.1,0.6,10196.6
50948,20230404190221,14.0,1020.3,57,250,10.7,1.5,10317.1
50949,20230404190221,3.7,1011.8,2,209,3.9,0.7,10469.2
54041,20230404190221,8.5,1008.5,12,161,14.7,0.6,10382.9
54049,20230404190221,6.5,1004.6,40,265,5.2,1.3,10236.9
54063,20230404190221,26.3,1019.9,49,349,6.2,0.0,10068.1
54064,20230404190221,17.3,1009.1,39,238,13.4,0.3,10120.4
54142,20230404190221,3.9,1001.9,2,188,5.9,0.4,10440.2
54157,20230404190221,16.5,1004.6,4,84,2.4,1.0,10222.8
54161,20230404190221,28.3,1003.0,75,122,3.5,1.1,10233.8
54165,20230404190221,23.6,1005.4,16,221,10.3,0.1,10463.0
54171,20230404190221,28.9,1006.4,91,185,13.3,0.7,10181.1
54181,20230404190221,32.9,1026.2,27,152,0.3,0.2,10148.4
54186,20230404190221,31.1,1019.7,59,36,9.0,0.1,10418.2
54195,20230404190221,18.9,1003.8,55,198,8.9,1.3,10498.9
54260,20230404190221,2.2,1012.4,3,346,2.0,0.1,10474.0
54263,20230404190221,11.5,1002.3,49,1,4.8,0.2,10288.9
54266,20230404190221,17.2,1005.9,22,33,7.9,0.0,10099.2
54273,20230404190221,29.3,1023.2,53,68,12.5,0.2,10200.6
54276,20230404190221,6.8,1025.7,79,271,10.3,1.2,10152.6
54284,20230404190221,1.0,1002.4,1,330,2.0,1.2,10154.3
54285,20230404190221,21.8,1019.4,37,163,3.1,0.1,10022.4
54286,20230404190221,18.0,1011.9,52,113,10.6,0.7,10395.8
54292,20230404190221,16.3,1012.2,60,340,4.1,0.5,10491.1
54363,20230404190221,24.1,1026.4,13,231,5.3,0.8,10242.1
54374,20230404190221,28.3,1007.9,85,103,14.0,0.0,10248.5
54377,20230404190221,6.9,1007.4,77,33,11.9,1.1,10460.8
54386,20230404190221,28.2,1025.4,100,21,14.8,1.5,10443.3
58026,20230404190221,30.7,1001.7,77,357,7.6,0.8,10102.9
58027,20230404190221,13.7,1006.4,10,67,7.0,0.1,10463.8
58038,20230404190221,17.4,1015.0,71,44,4.4,1.4,10028.5
58040,20230404190221,16.7,1017.9,89,43,11.3,0.7,10010.6
58047,20230404190221,31.9,1006.5,18,174,5.5,1.3,10069.6
58130,20230404190221,34.7,1012.0,100,223,4.1,1.2,10113.1
58135,20230404190221,15.4,1015.0,75,103,7.2,1.2,10287.8
58138,20230404190221,24.3,1013.1,30,294,7.5,0.9,10473.9
58141,20230404190221,9.9,1007.1,34,254,10.7,1.0,10395.0
58143,20230404190221,14.5,1008.7,52,195,13.4,1.4,10059.1
58150,20230404190221,10.4,1007.7,35,330,1.9,1.2,10448.0
58158,20230404190221,16.7,1009.1,74,222,0.4,0.6,10310.0
58238,20230404190221,13.0,1016.1,78,11,2.7,1.4,10075.5
58241,20230404190221,5.4,1000.9,87,280,11.1,1.4,10249.5
58251,20230404190221,2.4,1022.5,60,164,0.5,0.5,10207.5
58252,20230404190221,15.3,1015.3,80,348,1.1,0.4,10319.0
58255,20230404190221,30.9,1011.8,83,176,2.9,0.3,10343.6
58259,20230404190221,8.4,1017.6,94,183,3.7,1.2,10395.7
58265,20230404190221,11.6,1018.0,93,347,11.0,1.1,10336.4
58343,20230404190221,10.0,1003.8,38,252,10.3,0.4,10036.7
58345,20230404190221,12.6,1015.6,95,181,7.9,0.0,10451.5
58354,20230404190221,0.8,1023.2,45,38,5.8,0.6,10355.2
58356,20230404190221,29.1,1018.7,10,317,9.2,0.1,10333.1
58358,20230404190221,25.4,1012.1,68,272,0.6,1.2,10168.8
57598,20230404190221,6.7,1013.0,77,103,9.3,0.6,10024.9
57696,20230404190221,25.8,1012.3,34,266,3.5,1.0,10177.5
57789,20230404190221,10.3,1009.7,70,322,4.4,0.3,10150.6
57793,20230404190221,18.5,1021.9,36,104,9.3,1.4,10171.7
57799,20230404190221,33.4,1014.1,33,51,2.8,0.8,10166.1
57894,20230404190221,1.2,1004.5,44,9,13.0,0.0,10147.2
57896,20230404190221,16.0,1017.0,44,2,13.2,0.0,10034.3
57993,20230404190221,14.7,1011.3,48,258,8.0,1.0,10372.9
58506,20230404190221,9.6,1013.6,80,286,4.4,0.8,10380.3
