站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
59310,20230404192836,34.2,1026.3,43,29,2.4,0.5,10197.7
59316,20230404192836,10.3,1013.4,32,173,6.9,0.7,10316.8
59317,20230404192836,26.7,1004.9,74,152,11.0,1.2,10151.3
59324,20230404192836,10.5,1010.7,56,272,8.2,1.1,10073.4
59456,20230404192836,13.9,1003.5,60,173,12.0,0.9,10003.8
59462,20230404192836,16.8,1001.7,82,306,10.8,1.2,10070.2
59478,20230404192836,18.7,1014.8,21,173,13.9,1.3,10234.2
59485,20230404192836,9.0,1024.6,74,169,10.5,1.2,10338.7
59488,20230404192836,5.9,1007.8,67,340,6.0,0.5,10076.9
59493,20230404192836,0.4,1015.3,41,287,8.2,0.9,10065.4
59501,20230404192836,8.3,1002.8,98,261,2.6,0.5,10365.9
59658,20230404192836,9.3,1014.8,45,226,0.1,0.9,10105.8
59663,20230404192836,15.4,1019.7,90,76,14.2,0.3,10417.9
59664,20230404192836,16.9,1005.5,44,173,2.0,1.5,10383.4
59673,20230404192836,5.1,1010.9,99,224,9.7,0.7,10384.0
59754,20230404192836,34.9,1019.0,24,62,3.0,0.7,10390.6
57947,20230404192836,34.3,1012.1,5,137,8.5,0.9,10094.1
57957,20230404192836,7.4,1022.7,96,10,8.9,1.0,10488.2
57958,20230404192836,24.4,1023.8,29,331,13.4,0.3,10460.3
59021,20230404192836,12.6,1007.4,25,338,9.1,0.8,10267.1
59023,20230404192836,4.3,1018.7,62,332,5.4,1.3,10116.4
59027,20230404192836,15.7,1014.7,29,7,11.4,1.1,10489.9
59037,20230404192836,31.5,1004.8,65,253,13.8,0.5,10157.9
59046,20230404192836,25.8,1003.7,37,346,4.6,0.5,10258.2
59058,20230404192836,4.5,1015.1,18,41,12.8,1.4,10451.4
59065,20230404192836,25.4,1022.2,57,194,5.9,0.0,10080.2
59209,20230404192836,30.0,1012.6,43,228,2.6,0.2,10148.7
59211,20230404192836,28.8,1013.1,23,31,12.3,1.5,10400.9
59218,20230404192836,11.6,1007.7,68,60,13.3,0.4,10236.6
59228,20230404192836,24.1,1013.7,36,98,1.4,0.7,10181.9
59242,20230404192836,5.6,1004.6,66,300,9.4,1.5,10430.5
59254,20230404192836,24.1,1002.0,74,89,6.7,1.2,10469.3
59265,20230404192836,30.7,1002.0,83,322,2.7,0.1,10238.9
59417,20230404192836,14.3,1024.8,45,285,0.5,0.7,10036.8
59431,20230404192836,3.8,1024.7,96,47,11.0,0.8,10034.4
59446,20230404192836,14.8,1000.1,28,99,3.9,1.3,10165.9
59453,20230404192836,19.7,1015.4,54,18,10.4,1.5,10402.3
59626,20230404192836,21.3,1007.2,36,275,7.7,1.5,10121.1
59631,20230404192836,32.2,1017.5,45,295,14.4,1.1,10499.9
59632,20230404192836,8.9,1013.6,51,181,2.7,0.6,10466.7
59644,20230404192836,32.5,1001.1,62,126,13.0,1.0,10359.9
59647,20230404192836,16.0,1024.7,91,139,9.1,0.1,10145.2
56691,20230404192836,8.7,1010.1,87,2,7.8,1.4,10046.5
56693,20230404192836,33.9,1022.4,13,266,3.0,0.3,10214.1
56792,20230404192836,15.7,1008.0,82,78,2.8,1.4,10076.0
56793,20230404192836,8.4,1015.6,34,136,1.5,1.1,10256.8
57606,20230404192836,33.8,1021.3,82,288,6.6,0.7,10116.0
57614,20230404192836,10.5,1015.2,40,156,12.6,0.4,10342.3
57625,20230404192836,32.8,1011.7,35,287,11.2,1.5,10309.9
57647,20230404192836,33.8,1023.4,55,260,12.5,1.5,10117.4
57707,20230404192836,24.6,1019.5,16,312,7.0,0.8,10031.8
57710,20230404192836,34.0,1013.7,63,220,11.9,0.5,10472.6
57712,20230404192836,28.2,1025.0,43,115,2.4,1.3,10134.3
57718,20230404192836,8.9,1022.1,73,148,11.0,1.0,10325.9
57722,20230404192836,28.1,1011.8,81,291,13.3,0.3,10124.2
57729,20230404192836,7.2,1020.0,64,331,1.5,0.5,10129.2
57731,20230404192836,11.9,1006.6,20,94,3.8,1.3,10487.4
57741,20230404192836,11.4,1000.5,65,221,13.7,0.5,10163.1
57803,20230404192836,26.8,1024.7,15,107,13.7,1.5,10355.7
57805,20230404192836,24.3,1011.2,3,315,13.8,1.3,10173.3
57806,20230404192836,24.3,1018.0,42,9,2.8,1.2,10460.6
57816,20230404192836,1.2,1026.4,66,151,1.4,1.3,10003.7
57825,20230404192836,17.0,1016.0,68,293,9.0,0.1,10249.7
57827,20230404192836,10.1,1007.3,59,10,12.1,0.0,10437.6
57832,20230404192836,16.4,1015.5,97,74,12.7,0.1,10169.8
57839,20230404192836,5.1,1004.0,32,153,7.4,1.2,10057.0
57840,20230404192836,9.8,1013.7,91,224,5.0,0.5,10419.5
57902,20230404192836,6.5,1003.5,38,337,11.9,0.3,10276.9
57906,20230404192836,1.3,1011.5,98,123,4.2,1.3,10237.9
57907,20230404192836,30.5,1000.2,77,338,13.4,1.1,10316.5
57910,20230404192836,32.8,1007.0,61,281,13.5,0.2,10183.7
57912,20230404192836,20.6,1001.1,95,107,5.4,0.3,10179.4
57916,20230404192836,19.5,1007.2,17,359,4.2,0.1,10458.9
57922,20230404192836,16.0,1021.3,44,319,14.2,0.7,10304.3
57926,20230404192836,5.5,1024.9,46,237,13.4,0.1,10384.8
57932,20230404192836,14.3,1018.0,36,176,7.3,0.5,10424.3
59758,20230404192836,24.2,1003.9,81,14,9.7,0.0,10467.8
59838,20230404192836,1.7,1025.1,48,358,1.9,0.6,10231.3
59845,20230404192836,6.6,1022.7,80,92,9.3,1.2,10357.6
59849,20230404192836,17.4,1017.6,69,39,14.3,0.8,10477.0
59855,20230404192836,14.9,1013.0,92,238,0.0,1.1,10413.2
59948,20230404192836,7.0,1023.9,79,78,13.0,1.0,10001.7
59954,20230404192836,4.5,1014.5,59,174,3.4,0.1,10203.7
59981,20230404192836,14.8,1013.8,90,107,9.6,1.3,10021.3
53399,20230404192836,30.1,1017.3,66,313,0.1,0.4,10281.0
53593,20230404192836,21.5,1000.6,17,22,5.0,0.7,10167.2
53698,20230404192836,18.0,1012.5,62,313,9.5,1.1,10272.4
53798,20230404192836,15.7,1003.5,8,287,7.5,0.0,10250.7
54308,20230404192836,1.0,1025.0,25,95,2.1,1.4,10498.0
54311,20230404192836,18.5,1017.5,93,247,3.2,1.2,10428.6
54401,20230404192836,8.3,1008.2,22,75,13.2,1.0,10172.7
54405,20230404192836,30.6,1012.3,1,238,6.3,1.5,10037.6
54423,20230404192836,4.9,1005.0,37,294,11.3,1.2,10049.7
54429,20230404192836,22.8,1014.9,11,222,5.7,1.4,10413.9
54436,20230404192836,24.2,1008.9,71,35,2.2,1.1,10469.1
54449,20230404192836,13.3,1013.3,44,104,3.3,1.5,10136.2
54518,20230404192836,34.1,1022.3,13,39,11.0,0.4,10245.1
54534,20230404192836,12.5,1003.5,36,11,6.5,0.9,10248.7
54535,20230404192836,12.8,1022.6,67,143,1.5,0.8,10436.1
54539,20230404192836,16.9,1021.2,34,274,1.0,0.4,10092.4
54602,20230404192836,25.3,1020.4,74,162,12.2,1.3,10049.3
54606,20230404192836,22.7,1017.5,36,28,4.5,0.2,10129.8
54618,20230404192836,7.2,1026.4,98,36,12.0,0.0,10369.9
54624,20230404192836,23.2,1013.7,43,75,3.6,1.5,10457.1
54705,20230404192836,27.7,1014.1,1,52,2.0,0.9,10058.9
53898,20230404192836,18.0,1022.0,69,218,14.5,0.8,10446.8
53986,20230404192836,5.3,1005.3,11,45,14.8,0.8,10454.3
57051,20230404192836,0.8,1007.9,46,148,2.8,0.3,10151.5
57067,20230404192836,5.6,1012.9,58,43,1.5,0.5,10434.0
57071,20230404192836,2.1,1002.0,43,12,14.2,0.6,10250.5
57077,20230404192836,10.7,1024.8,2,260,14.9,0.3,10184.2
57083,20230404192836,34.3,1013.8,31,279,14.9,0.7,10174.9
57084,20230404192836,12.1,1011.9,17,33,7.8,0.9,10284.8
57089,20230404192836,21.1,1023.1,65,285,1.3,0.2,10133.0
57091,20230404192836,19.8,1011.3,33,285,3.9,0.5,10327.5
57156,20230404192836,2.0,1010.8,15,199,7.4,1.3,10006.7
57178,20230404192836,13.6,1025.2,39,131,3.7,1.4,10313.2
57181,20230404192836,2.9,1022.0,6,5,11.3,0.5,10170.6
57193,20230404192836,9.9,1007.2,20,214,9.5,1.1,10341.3
57285,20230404192836,25.7,1022.0,58,14,9.1,0.0,10185.4
57290,20230404192836,6.6,1011.4,25,148,14.1,0.6,10411.5
57297,20230404192836,32.0,1014.6,89,60,0.1,1.3,10129.2
58005,20230404192836,28.2,1016.4,68,352,14.1,1.4,10042.7
58111,20230404192836,21.1,1014.7,60,63,13.4,0.8,10120.7
58208,20230404192836,2.4,1017.2,64,0,6.1,0.7,10257.3
50136,20230404192836,11.4,1023.4,22,335,2.5,0.1,10375.0
50246,20230404192836,12.9,1013.7,53,4,2.3,1.5,10228.3
50247,20230404192836,4.9,1005.0,68,116,10.4,1.4,10301.2
50349,20230404192836,2.8,1013.7,82,134,13.9,0.5,10290.3
50353,20230404192836,4.6,1008.1,36,268,14.0,0.0,10318.7
50442,20230404192836,14.2,1014.7,84,197,12.9,0.3,10454.2
50468,20230404192836,15.9,1026.4,31,181,2.1,0.9,10227.7
50557,20230404192836,24.2,1004.6,62,115,7.5,1.4,10376.5
50564,20230404192836,18.4,1021.6,37,219,7.8,0.3,10305.8
50656,20230404192836,0.3,1015.2,76,128,0.4,1.0,10133.6
50658,20230404192836,35.0,1025.2,80,329,10.8,0.5,10360.4
50674,20230404192836,15.4,1020.5,41,178,13.6,1.3,10354.3
50739,20230404192836,30.5,1005.1,56,20,13.7,1.5,10437.0
50742,20230404192836,6.8,1001.0,80,178,14.9,1.0,10357.9
50745,20230404192836,24.6,1003.6,64,308,1.5,1.4,10409.7
50756,20230404192836,22.3,1005.5,93,267,11.6,1.3,10213.5
50758,20230404192836,10.0,1007.6,41,118,3.4,1.1,10043.2
50774,20230404192836,23.8,1019.9,50,349,0.6,0.0,10095.6
50778,20230404192836,4.1,1018.9,6,98,5.0,0.9,10406.4
50788,20230404192836,27.9,1024.0,80,122,2.3,0.8,10104.9
50844,20230404192836,12.8,1021.7,16,165,14.5,0.7,10329.9
50853,20230404192836,17.7,1023.8,66,172,4.2,1.5,10030.9
50854,20230404192836,28.5,1012.3,74,225,2.8,0.2,10072.9
50862,20230404192836,34.5,1011.1,14,136,6.9,1.2,10335.7
50873,20230404192836,11.9,1014.6,89,283,2.5,0.3,10400.7
50877,20230404192836,28.2,1009.6,97,351,1.4,0.9,10059.2
50888,20230404192836,24.9,1015.8,49,208,2.4,1.3,10394.3
50950,20230404192836,27.8,1011.2,29,234,0.3,0.5,10009.8
50953,20230404192836,15.0,1018.7,70,276,0.4,1.3,10062.6
50955,20230404192836,30.2,1019.8,85,80,7.4,1.2,10076.8
50963,20230404192836,0.1,1017.5,59,158,7.4,1.5,10407.7
50968,20230404192836,17.6,1011.8,20,344,8.0,0.3,10425.3
50973,20230404192836,32.5,1002.0,70,230,2.7,0.3,10048.9
50978,20230404192836,1.7,1019.8,31,255,11.1,0.2,10483.0
50983,20230404192836,27.8,1018.1,72,295,4.4,0.1,10034.5
54094,20230404192836,4.7,1025.3,80,320,11.7,0.2,10163.3
54096,20230404192836,5.4,1015.4,63,145,8.9,0.8,10082.0
57251,20230404192836,10.6,1020.6,76,94,7.1,0.5,10258.5
57256,20230404192836,18.6,1011.2,42,338,2.0,1.2,10055.4
57259,20230404192836,29.2,1018.3,20,204,13.4,1.1,10149.3
57265,20230404192836,18.8,1023.8,29,132,10.3,0.7,10199.1
57278,20230404192836,18.3,1011.0,35,143,9.8,0.9,10441.8
57279,20230404192836,33.4,1003.1,92,322,4.0,0.0,10163.4
57355,20230404192836,7.6,1005.6,20,87,14.2,1.4,10132.5
57358,20230404192836,16.2,1008.3,21,339,4.7,1.3,10442.2
57359,20230404192836,17.7,1018.9,22,34,1.9,1.1,10024.2
57363,20230404192836,33.9,1017.6,81,338,8.5,0.3,10280.3
57378,20230404192836,27.2,1004.6,67,6,5.4,0.1,10253.7
57381,20230404192836,26.9,1011.2,31,314,7.1,1.0,10422.1
57395,20230404192836,3.8,1003.1,90,42,14.5,1.0,10266.9
57399,20230404192836,10.8,1015.6,79,355,3.4,0.6,10288.1
57439,20230404192836,34.4,1008.4,68,95,9.2,0.5,10220.5
57445,20230404192836,0.8,1011.0,100,305,4.7,1.3,10417.5
57447,20230404192836,9.2,1016.2,30,182,8.5,1.4,10263.6
57458,20230404192836,29.4,1001.8,34,49,9.6,0.3,10257.4
57461,20230404192836,2.9,1012.4,60,182,1.0,0.6,10318.2
57476,20230404192836,3.6,1009.6,84,240,3.1,0.6,10048.0
57482,20230404192836,25.5,1007.6,22,301,14.8,0.6,10212.7
57483,20230404192836,3.8,1024.8,9,6,9.8,0.9,10051.8
57493,20230404192836,9.6,1020.6,54,348,8.2,0.8,10285.2
57494,20230404192836,7.4,1016.7,33,164,10.3,0.3,10135.7
57545,20230404192836,9.5,1003.4,95,24,6.5,1.1,10047.0
57573,20230404192836,7.3,1018.0,62,229,8.5,0.5,10141.5
57581,20230404192836,18.7,1017.4,84,101,7.2,0.0,10477.2
57583,20230404192836,21.0,1010.7,92,59,4.4,0.3,10032.1
57595,20230404192836,13.5,1020.5,94,273,9.2,1.1,10109.9
58402,20230404192836,6.4,1020.5,16,55,12.2,0.8,10369.0
58407,20230404192836,14.9,1017.4,44,264,11.5,0.3,10322.5
58500,20230404192836,15.3,1002.2,87,327,12.0,0.9,10188.4
57554,20230404192836,4.4,1023.0,95,162,4.5,1.5,10078.4
57562,20230404192836,15.5,1004.9,46,137,8.4,0.5,10146.7
57574,20230404192836,14.1,1020.3,49,128,14.5,1.1,10213.3
57584,20230404192836,28.5,1010.7,42,4,4.0,0.3,10231.1
57642,20230404192836,3.7,1019.9,3,144,1.6,0.0,10195.7
57649,20230404192836,27.4,1000.3,87,41,6.7,0.3,10452.5
57655,20230404192836,1.3,1017.8,23,199,4.2,1.4,10402.8
57662,20230404192836,5.3,1006.5,45,311,4.0,1.4,10309.4
57669,20230404192836,9.8,1020.7,60,0,12.8,1.3,10083.8
57671,20230404192836,3.0,1014.5,56,206,4.8,0.9,10090.2
57673,20230404192836,31.3,1023.1,58,198,2.5,0.3,10389.0
57679,20230404192836,19.4,1024.0,62,148,12.2,0.6,10486.3
57682,20230404192836,21.9,1002.4,68,324,6.1,1.5,10270.4
57687,20230404192836,19.1,1023.7,54,356,5.2,0.8,10185.3
57745,20230404192836,18.2,1021.3,54,169,12.9,0.2,10444.8
57749,20230404192836,31.7,1025.8,22,205,10.0,0.2,10383.9
57752,20230404192836,34.3,1025.3,46,227,13.4,0.4,10108.3
57758,20230404192836,32.9,1022.3,21,70,8.6,0.1,10371.1
57761,20230404192836,10.0,1008.3,22,155,13.8,1.4,10207.3
57766,20230404192836,14.5,1014.4,57,354,13.4,0.1,10410.1
57774,20230404192836,22.0,1009.9,38,30,9.8,1.4,10083.4
57776,20230404192836,29.6,1011.4,34,202,4.2,0.6,10031.4
57779,20230404192836,12.0,1025.9,52,273,11.3,0.8,10482.9
57780,20230404192836,26.4,1011.0,85,211,3.9,0.4,10394.8
57841,20230404192836,13.5,1016.7,3,11,7.9,0.7,10045.0
57845,20230404192836,2.8,1013.9,23,333,7.5,1.2,10468.8
57853,20230404192836,29.5,1006.2,21,110,4.1,1.1,10428.3
57857,20230404192836,33.8,1020.0,44,270,4.6,0.3,10307.7
57860,20230404192836,14.2,1023.0,84,311,8.9,1.3,10486.8
57866,20230404192836,29.4,1016.7,48,187,0.3,1.4,10225.8
57872,20230404192836,33.9,1025.0,10,67,9.2,0.9,10490.0
57874,20230404192836,3.5,1019.3,25,264,9.8,1.1,10093.4
57889,20230404192836,34.3,1013.2,40,124,11.7,0.7,10043.6
57965,20230404192836,2.6,1020.5,23,195,8.9,0.1,10447.2
57972,20230404192836,26.9,1008.1,36,320,7.1,0.0,10024.8
57974,20230404192836,1.1,1024.8,70,243,3.1,0.6,10219.9
50936,20230404192836,4.3,1021.3,6,250,1.0,0.0,10121.1
50945,20230404192836,9.8,1021.1,62,116,3.4,1.5,10169.2
50948,20230404192836,3.0,1023.5,38,66,4.6,1.3,10259.5
50949,20230404192836,32.0,1003.6,59,295,10.1,0.4,10131.6
54041,20230404192836,19.3,1019.6,38,118,4.1,0.6,10251.9
54049,20230404192836,0.5,1001.9,15,283,1.0,0.7,10490.0
54063,20230404192836,32.1,1023.3,35,280,1.8,0.4,10373.7
54064,20230404192836,8.0,1000.4,29,346,12.2,1.1,10001.0
54142,20230404192836,20.9,1003.4,65,220,9.7,0.2,10187.7
54157,20230404192836,4.0,1012.8,27,144,3.9,0.8,10450.3
54161,20230404192836,33.6,1017.5,4,288,8.3,1.0,10307.3
54165,20230404192836,3.8,1017.4,59,127,11.3,1.5,10211.6
54171,20230404192836,16.9,1023.1,81,331,14.7,0.8,10224.4
54181,20230404192836,26.9,1019.5,3,118,5.1,1.3,10078.8
54186,20230404192836,10.2,1002.6,16,312,9.3,1.4,10157.6
54195,20230404192836,35.0,1001.3,62,307,12.2,0.4,10145.3
54260,20230404192836,34.4,1022.9,54,35,8.7,0.9,10110.7
54263,20230404192836,8.8,1000.1,11,184,13.4,0.1,10137.9
54266,20230404192836,14.3,1006.4,58,65,11.7,0.0,10001.6
54273,20230404192836,25.9,1014.3,12,357,5.3,1.2,10468.9
54276,20230404192836,11.6,1015.6,65,35,0.5,0.1,10424.3
54284,20230404192836,6.6,1023.9,30,190,3.5,0.3,10469.5
54285,20230404192836,27.8,1019.9,90,158,10.0,0.2,10157.7
54286,20230404192836,25.8,1004.1,55,31,1.6,0.5,10241.4
54292,20230404192836,0.6,1008.1,38,327,8.8,0.9,10167.1
54363,20230404192836,18.7,1019.5,6,110,2.6,1.4,10101.8
54374,20230404192836,29.7,1024.6,40,215,8.2,0.8,10037.4
54377,20230404192836,15.6,1024.8,31,63,9.9,0.0,10362.3
54386,20230404192836,11.2,1020.3,7,65,4.6,0.8,10017.1
58026,20230404192836,9.0,1022.9,48,62,7.2,1.3,10429.8
58027,20230404192836,28.1,1008.9,49,272,6.5,1.1,10294.5
58038,20230404192836,17.5,1016.4,95,293,9.8,1.2,10405.5
58040,20230404192836,11.9,1014.0,75,275,6.5,1.2,10402.8
58047,20230404192836,6.4,1021.3,37,200,2.8,0.0,10377.2
58130,20230404192836,11.5,1010.1,59,18,8.0,0.2,10254.5
58135,20230404192836,7.5,1000.6,12,338,6.5,0.1,10136.0
58138,20230404192836,23.8,1020.6,20,203,9.3,1.3,10002.2
58141,20230404192836,5.0,1008.0,31,321,10.4,1.4,10043.5
58143,20230404192836,4.8,1014.9,56,134,9.7,0.1,10445.7
58150,20230404192836,5.3,1018.7,48,218,11.8,0.6,10301.4
58158,20230404192836,14.4,1006.7,60,347,4.8,1.4,10296.2
58238,20230404192836,33.7,1001.3,41,223,10.0,1.4,10021.0
58241,20230404192836,9.4,1005.0,51,358,9.7,1.0,10434.2
58251,20230404192836,4.4,1002.8,58,266,4.5,0.0,10049.6
58252,20230404192836,28.6,1018.7,33,197,13.4,0.3,10253.1
58255,20230404192836,13.2,1014.3,59,8,4.8,1.0,10407.5
58259,20230404192836,8.4,1001.2,10,187,1.4,1.1,10337.0
58265,20230404192836,17.4,1015.7,23,118,4.1,1.1,10352.2
58343,20230404192836,3.3,1013.3,42,122,0.5,1.3,10195.2
58345,20230404192836,27.7,1006.4,100,164,9.4,0.5,10447.8
58354,20230404192836,20.0,1001.4,86,336,13.3,1.4,10005.5
58356,20230404192836,6.3,1003.5,2,139,7.5,0.4,10270.0
58358,20230404192836,27.3,1024.0,54,216,14.3,0.6,10331.8
57598,20230404192836,2.8,1019.5,62,288,14.1,0.8,10088.8
57696,20230404192836,10.6,1008.8,18,70,8.2,0.6,10256.6
57789,20230404192836,8.6,1004.3,31,303,0.6,0.7,10453.5
57793,20230404192836,13.2,1021.2,44,189,11.5,1.2,10236.8
57799,20230404192836,10.5,1024.0,69,69,11.5,0.9,10115.9
57894,20230404192836,35.0,1024.1,14,123,1.9,0.3,10003.2
57896,20230404192836,1.8,1019.0,53,39,13.6,1.0,10356.2
57993,20230404192836,22.1,1001.8,61,65,2.7,0.3,10254.1
58506,20230404192836,10.0,1007.4,36,71,4.9,0.3,10008.7
