站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
59133,20230407131108,0.5,1018.5,18,138,2.8,0.8,10152.2
59134,20230407131108,13.2,1007.5,61,307,13.6,1.1,10286.9
59321,20230407131108,6.6,1008.7,88,167,12.6,0.3,10424.7
52323,20230407131108,19.4,1017.6,7,111,12.5,0.0,10122.4
52418,20230407131108,27.6,1017.2,79,108,4.2,1.1,10443.9
52424,20230407131108,13.4,1008.5,4,48,2.5,1.5,10443.3
52436,20230407131108,13.5,1013.0,14,155,10.2,0.0,10351.7
52446,20230407131108,28.0,1023.3,91,87,12.1,0.5,10252.2
52447,20230407131108,28.7,1025.7,80,338,5.0,0.9,10330.0
52533,20230407131108,24.3,1019.9,18,169,6.2,0.5,10389.5
52546,20230407131108,31.6,1016.3,54,173,8.1,0.2,10401.6
52652,20230407131108,19.8,1003.6,43,224,6.2,0.1,10213.7
52661,20230407131108,18.9,1019.9,48,62,13.3,1.0,10278.3
52674,20230407131108,26.2,1010.1,84,110,14.2,0.4,10184.3
52679,20230407131108,0.3,1016.7,49,336,1.8,1.4,10360.2
52681,20230407131108,34.5,1003.7,42,64,9.1,1.5,10355.6
52787,20230407131108,9.1,1021.5,26,260,0.4,0.0,10469.2
52797,20230407131108,26.5,1020.5,60,185,13.6,1.0,10067.1
52884,20230407131108,23.1,1021.7,59,295,12.4,0.7,10424.0
52895,20230407131108,21.1,1010.8,33,331,8.7,0.9,10108.6
52983,20230407131108,29.6,1006.4,78,225,13.1,1.4,10260.4
52984,20230407131108,12.5,1017.6,54,138,7.6,1.2,10310.1
52986,20230407131108,8.1,1007.5,12,94,10.4,0.1,10120.0
52996,20230407131108,22.2,1010.5,14,101,9.3,0.9,10485.8
53821,20230407131108,23.9,1014.8,93,283,8.2,0.1,10034.5
53915,20230407131108,16.3,1013.0,28,333,5.1,1.2,10267.3
53923,20230407131108,9.0,1022.4,36,205,9.9,0.6,10044.3
56074,20230407131108,14.1,1007.2,21,4,14.8,0.5,10436.0
56080,20230407131108,13.1,1022.3,74,136,10.6,0.6,10391.6
56093,20230407131108,17.7,1018.9,94,115,1.5,0.4,10269.4
56096,20230407131108,19.3,1018.9,93,58,14.8,1.1,10047.0
57014,20230407131108,24.3,1002.0,35,285,9.3,0.3,10016.6
57996,20230407131108,20.8,1022.7,99,166,12.7,1.2,10113.2
59072,20230407131108,28.1,1019.7,8,15,8.1,1.2,10131.7
59082,20230407131108,13.6,1008.4,45,229,2.8,0.4,10210.2
59087,20230407131108,15.2,1009.1,64,296,4.1,0.9,10089.2
59088,20230407131108,13.4,1023.9,24,187,9.9,1.0,10203.1
59096,20230407131108,2.8,1000.8,30,182,9.0,0.4,10269.1
59097,20230407131108,28.8,1003.5,25,162,1.4,1.2,10427.6
59107,20230407131108,10.6,1013.2,11,240,7.5,1.3,10056.5
59116,20230407131108,31.4,1013.5,84,213,8.1,0.6,10323.0
59117,20230407131108,23.7,1017.9,47,77,8.2,1.1,10498.5
59271,20230407131108,33.7,1021.0,61,336,10.7,0.1,10442.0
59278,20230407131108,8.5,1006.0,62,335,6.4,1.5,10265.0
59280,20230407131108,26.8,1015.7,90,338,12.4,0.8,10231.8
59287,20230407131108,16.9,1020.2,44,56,6.7,1.0,10191.6
59289,20230407131108,3.9,1024.1,17,44,8.9,0.8,10444.6
59293,20230407131108,3.1,1002.1,43,108,6.9,1.5,10488.7
59294,20230407131108,9.1,1011.1,76,333,12.5,1.2,10116.9
59298,20230407131108,14.4,1009.5,95,87,12.3,0.5,10469.1
59303,20230407131108,25.7,1003.1,89,143,10.5,1.2,10312.8
59304,20230407131108,14.0,1012.2,92,270,9.6,0.5,10246.7
59306,20230407131108,27.0,1000.0,99,298,11.9,0.1,10268.4
59310,20230407131108,6.5,1017.0,55,118,3.0,1.2,10011.5
59316,20230407131108,12.1,1009.0,49,79,7.3,0.8,10480.1
59317,20230407131108,20.2,1013.4,63,304,7.8,1.0,10059.9
59324,20230407131108,23.1,1025.1,78,211,8.4,0.7,10343.9
59456,20230407131108,4.4,1012.6,66,109,9.3,1.2,10417.8
59462,20230407131108,2.1,1009.2,53,231,1.4,0.4,10097.9
59478,20230407131108,1.0,1005.7,74,138,8.8,0.0,10194.3
59485,20230407131108,27.8,1006.6,11,183,3.9,0.3,10008.1
59488,20230407131108,33.3,1005.3,30,348,11.6,0.6,10480.5
59493,20230407131108,17.3,1017.3,78,212,14.3,0.6,10405.3
59501,20230407131108,23.5,1000.6,47,65,2.9,1.5,10376.6
59658,20230407131108,30.9,1005.6,60,216,5.9,0.9,10451.9
59663,20230407131108,9.6,1019.8,68,184,12.3,1.2,10244.7
59664,20230407131108,33.8,1021.9,84,358,11.3,1.2,10111.5
59673,20230407131108,1.3,1005.7,99,165,12.9,0.8,10240.0
59754,20230407131108,21.3,1014.3,28,27,3.1,0.2,10022.0
57947,20230407131108,15.7,1007.4,97,332,1.7,0.7,10075.0
57957,20230407131108,14.1,1004.3,70,162,5.9,0.8,10156.2
57958,20230407131108,25.6,1008.0,65,330,10.9,1.0,10191.5
59021,20230407131108,0.8,1020.6,60,320,3.1,0.2,10394.8
59023,20230407131108,32.0,1014.3,45,115,8.7,1.2,10263.7
59027,20230407131108,13.5,1002.7,17,229,12.2,0.5,10227.0
59037,20230407131108,28.0,1015.0,14,166,5.7,1.3,10125.8
59046,20230407131108,22.6,1009.3,85,127,10.4,0.7,10342.3
59058,20230407131108,19.8,1019.3,88,40,1.1,1.1,10496.4
59065,20230407131108,34.2,1007.0,56,307,3.4,1.5,10338.0
59209,20230407131108,17.7,1018.3,89,188,10.0,0.9,10109.8
59211,20230407131108,7.3,1017.7,83,136,2.6,0.3,10381.2
59218,20230407131108,33.7,1019.2,43,318,4.8,0.2,10496.9
59228,20230407131108,34.1,1023.5,26,142,14.1,0.4,10173.3
59242,20230407131108,29.8,1002.8,26,152,1.2,0.2,10250.1
59254,20230407131108,28.1,1012.9,19,344,5.4,0.0,10486.0
59265,20230407131108,7.7,1024.9,84,232,13.4,0.5,10095.2
59417,20230407131108,18.6,1019.9,49,75,12.5,1.4,10342.4
59431,20230407131108,16.4,1012.1,27,73,1.2,1.2,10486.1
59446,20230407131108,11.5,1011.2,2,0,4.3,0.3,10338.9
59453,20230407131108,16.6,1002.7,65,259,9.3,0.7,10313.2
59626,20230407131108,30.3,1009.9,75,183,8.8,0.7,10457.7
59631,20230407131108,5.7,1012.1,69,291,10.9,1.5,10189.8
59632,20230407131108,21.4,1018.6,55,347,12.5,1.2,10233.2
59644,20230407131108,21.9,1001.2,5,78,4.9,0.5,10163.6
59647,20230407131108,6.0,1007.2,42,264,10.1,0.8,10184.4
56691,20230407131108,23.5,1025.1,52,335,4.4,1.5,10202.5
56693,20230407131108,0.3,1002.3,65,297,12.1,1.4,10297.2
56792,20230407131108,20.7,1007.6,17,317,0.6,0.5,10103.7
56793,20230407131108,29.2,1004.4,33,280,1.8,1.0,10343.8
57606,20230407131108,4.9,1011.2,18,174,13.5,0.4,10128.3
57614,20230407131108,14.3,1013.6,9,144,11.0,0.8,10111.6
57625,20230407131108,16.5,1015.5,39,110,7.3,0.6,10067.0
57647,20230407131108,27.7,1017.9,83,345,12.5,0.2,10384.8
57707,20230407131108,3.3,1003.7,67,188,3.6,1.1,10132.2
57710,20230407131108,19.2,1007.5,52,252,4.7,0.0,10337.7
57712,20230407131108,31.1,1019.6,3,312,13.1,1.2,10021.2
57718,20230407131108,25.3,1015.7,22,44,2.6,0.7,10022.8
57722,20230407131108,18.9,1015.7,12,168,1.6,0.1,10359.1
57729,20230407131108,18.2,1007.3,51,156,7.0,0.5,10167.6
57731,20230407131108,10.0,1024.5,71,348,10.2,1.2,10001.0
57741,20230407131108,32.7,1004.5,96,310,6.4,0.5,10139.7
57803,20230407131108,0.1,1024.7,49,46,4.6,0.7,10286.4
57805,20230407131108,34.5,1002.6,15,138,10.6,0.0,10109.6
57806,20230407131108,34.1,1007.0,28,226,8.7,1.3,10391.1
57816,20230407131108,7.5,1020.4,100,167,9.1,1.5,10316.6
57825,20230407131108,26.4,1018.4,97,49,8.8,0.1,10191.2
57827,20230407131108,2.4,1004.8,95,340,9.9,0.1,10075.5
57832,20230407131108,10.3,1008.7,17,74,14.9,1.2,10028.9
57839,20230407131108,27.3,1025.2,59,276,12.1,1.4,10072.3
57840,20230407131108,29.7,1012.2,26,21,12.3,0.9,10443.0
57902,20230407131108,24.7,1022.0,72,8,13.1,1.3,10232.6
57906,20230407131108,23.7,1020.8,71,60,0.8,1.5,10371.0
57907,20230407131108,10.6,1015.2,59,154,3.4,0.4,10450.9
57910,20230407131108,0.7,1006.8,79,142,13.5,0.3,10132.5
57912,20230407131108,29.2,1000.4,68,162,14.9,1.0,10192.0
57916,20230407131108,34.0,1017.2,76,135,3.8,0.9,10041.4
57922,20230407131108,31.3,1006.1,30,165,2.3,0.3,10451.4
57926,20230407131108,26.3,1000.2,76,288,3.6,0.9,10395.5
57932,20230407131108,13.0,1008.6,87,234,9.0,0.5,10241.3
59758,20230407131108,4.4,1014.5,31,212,0.3,1.3,10121.1
59838,20230407131108,3.8,1019.0,43,259,9.1,0.7,10237.4
59845,20230407131108,25.1,1000.2,45,307,6.9,0.7,10062.3
59849,20230407131108,30.4,1006.2,90,21,3.8,1.2,10204.6
59855,20230407131108,0.8,1005.1,24,329,2.9,0.1,10157.6
59948,20230407131108,13.4,1016.8,81,125,11.8,0.6,10067.5
59954,20230407131108,3.6,1013.4,9,240,6.1,0.1,10446.0
59981,20230407131108,5.7,1007.1,7,100,10.3,0.8,10143.6
53399,20230407131108,23.1,1015.2,41,111,0.5,0.3,10403.8
53593,20230407131108,23.2,1013.6,35,238,13.6,1.5,10492.9
53698,20230407131108,25.2,1003.4,8,79,13.9,0.4,10176.9
53798,20230407131108,31.5,1012.3,60,307,10.1,1.0,10208.3
54308,20230407131108,9.4,1008.7,54,278,13.6,1.0,10095.4
54311,20230407131108,10.3,1009.4,64,10,8.2,0.5,10342.0
54401,20230407131108,10.2,1013.4,45,336,0.6,1.5,10349.7
54405,20230407131108,14.0,1006.6,49,111,9.6,0.3,10488.0
54423,20230407131108,27.6,1012.8,20,125,3.7,0.4,10223.4
54429,20230407131108,10.2,1021.5,78,321,3.2,0.0,10277.6
54436,20230407131108,21.1,1017.5,4,197,10.4,0.7,10454.5
54449,20230407131108,15.9,1017.3,14,209,7.6,1.3,10492.1
54518,20230407131108,20.0,1014.4,53,33,9.4,0.7,10059.6
54534,20230407131108,9.3,1005.4,86,139,7.0,1.1,10360.1
54535,20230407131108,25.6,1025.8,84,260,9.5,1.1,10110.8
54539,20230407131108,32.3,1004.6,76,264,8.9,0.4,10308.2
54602,20230407131108,3.8,1001.5,40,31,6.9,1.5,10429.8
54606,20230407131108,10.9,1024.1,47,47,1.7,0.7,10193.4
54618,20230407131108,3.9,1019.9,92,113,10.0,1.5,10262.4
54624,20230407131108,17.1,1019.7,24,267,10.0,1.4,10461.2
54705,20230407131108,21.7,1014.4,39,10,3.9,0.9,10063.8
53898,20230407131108,20.8,1025.0,70,225,13.8,0.7,10172.6
53986,20230407131108,16.1,1016.8,85,235,4.5,0.3,10319.2
57051,20230407131108,17.2,1012.7,55,62,11.4,0.2,10209.7
57067,20230407131108,23.1,1023.5,3,7,11.9,0.4,10365.7
57071,20230407131108,0.5,1003.6,23,40,9.1,1.1,10211.7
57077,20230407131108,26.5,1001.3,72,354,0.8,1.5,10416.0
57083,20230407131108,11.3,1007.2,71,40,8.5,1.2,10330.4
57084,20230407131108,15.5,1007.1,34,98,3.7,1.5,10183.4
57089,20230407131108,21.7,1012.1,47,59,0.2,1.2,10226.2
57091,20230407131108,24.6,1006.4,86,104,11.9,0.8,10427.2
57156,20230407131108,17.3,1015.8,93,331,14.8,0.2,10302.5
57178,20230407131108,9.8,1008.0,28,64,9.7,0.4,10418.1
57181,20230407131108,19.5,1007.4,33,214,3.0,0.7,10407.7
57193,20230407131108,9.5,1001.9,54,267,11.1,1.0,10143.1
57285,20230407131108,13.7,1024.9,14,110,6.2,0.5,10437.2
57290,20230407131108,3.1,1011.3,27,75,11.4,0.1,10446.4
57297,20230407131108,21.5,1018.2,88,239,6.8,0.3,10106.9
58005,20230407131108,17.6,1020.0,12,332,10.0,1.2,10498.6
58111,20230407131108,14.3,1007.6,67,253,0.5,1.5,10071.5
58208,20230407131108,7.5,1020.9,99,232,11.2,1.2,10263.7
50136,20230407131108,5.0,1008.3,13,301,0.0,1.5,10322.6
50246,20230407131108,33.8,1013.0,91,8,12.3,0.9,10071.0
50247,20230407131108,6.2,1023.7,16,268,12.3,1.3,10069.9
50349,20230407131108,10.0,1024.7,38,353,5.3,0.3,10346.2
50353,20230407131108,11.0,1015.5,18,16,4.8,1.3,10073.0
50442,20230407131108,16.8,1001.0,35,288,5.3,1.2,10073.4
50468,20230407131108,33.2,1009.5,41,151,9.2,0.7,10109.8
50557,20230407131108,14.5,1013.6,25,171,10.1,1.0,10151.4
50564,20230407131108,21.7,1023.3,42,192,1.9,0.3,10382.5
50656,20230407131108,22.9,1000.0,64,288,2.1,0.1,10003.9
50658,20230407131108,34.7,1018.7,26,40,4.9,1.3,10278.7
50674,20230407131108,29.3,1007.8,47,4,1.1,0.6,10041.5
50739,20230407131108,11.8,1018.6,20,109,9.0,0.8,10005.0
50742,20230407131108,30.1,1012.6,15,348,6.2,0.5,10453.6
50745,20230407131108,10.2,1016.7,34,269,0.1,1.4,10427.6
50756,20230407131108,5.3,1019.5,17,326,14.8,0.6,10096.3
50758,20230407131108,0.4,1020.9,78,84,7.1,1.2,10163.6
50774,20230407131108,2.6,1019.6,88,262,8.4,1.3,10294.7
50778,20230407131108,12.8,1026.3,48,93,11.2,0.4,10316.1
50788,20230407131108,1.4,1012.0,56,335,6.7,0.3,10469.1
50844,20230407131108,26.1,1020.0,25,128,7.0,0.2,10225.8
50853,20230407131108,24.7,1018.7,99,46,6.3,1.3,10119.6
50854,20230407131108,2.8,1011.5,31,136,2.5,0.5,10271.4
50862,20230407131108,16.1,1017.1,25,182,0.3,0.8,10110.6
50873,20230407131108,16.7,1009.3,33,39,13.9,0.4,10073.7
50877,20230407131108,27.2,1008.7,72,94,1.5,0.9,10226.4
50888,20230407131108,20.4,1014.1,89,68,9.9,1.4,10449.8
50950,20230407131108,10.7,1021.8,8,6,6.1,0.3,10008.0
50953,20230407131108,2.3,1014.3,87,226,1.7,0.6,10074.2
50955,20230407131108,10.2,1014.9,45,327,14.1,0.3,10442.9
50963,20230407131108,3.6,1022.7,82,295,4.5,0.1,10076.0
50968,20230407131108,1.3,1016.6,93,283,9.1,1.1,10210.7
50973,20230407131108,24.9,1018.3,58,218,14.6,0.0,10014.5
50978,20230407131108,9.4,1010.6,34,221,4.5,1.3,10393.6
50983,20230407131108,25.0,1008.9,14,313,13.1,1.0,10060.9
54094,20230407131108,29.8,1005.2,97,5,11.1,1.2,10288.3
54096,20230407131108,13.6,1006.0,90,167,2.3,0.7,10220.1
57251,20230407131108,29.3,1008.0,34,235,6.3,1.0,10390.7
57256,20230407131108,8.8,1003.5,50,138,14.0,1.4,10479.8
57259,20230407131108,16.4,1001.4,25,102,12.8,0.8,10394.5
57265,20230407131108,6.5,1023.7,29,254,5.4,0.6,10344.2
57278,20230407131108,33.8,1016.4,80,29,11.6,1.2,10175.6
57279,20230407131108,33.8,1012.3,45,280,7.8,1.3,10164.2
57355,20230407131108,30.6,1017.8,83,316,1.9,0.2,10283.6
57358,20230407131108,7.8,1018.5,79,297,14.4,0.3,10395.6
57359,20230407131108,3.7,1017.9,85,238,5.0,1.1,10415.6
57363,20230407131108,26.8,1007.0,68,307,1.3,0.4,10371.2
57378,20230407131108,2.9,1011.9,31,84,11.9,1.2,10162.5
57381,20230407131108,26.1,1017.7,11,68,0.4,0.1,10126.6
57395,20230407131108,14.3,1006.2,9,250,13.1,0.0,10228.0
57399,20230407131108,20.0,1006.0,61,61,14.0,1.5,10366.3
57439,20230407131108,1.8,1002.8,41,56,10.5,0.3,10134.4
57445,20230407131108,35.0,1007.0,25,205,10.8,0.7,10318.6
57447,20230407131108,28.0,1017.3,31,133,3.0,0.2,10066.0
57458,20230407131108,4.5,1014.1,97,108,4.6,0.4,10460.0
57461,20230407131108,26.4,1020.2,50,309,13.3,0.6,10430.0
57476,20230407131108,32.8,1025.1,51,334,14.8,1.5,10222.8
57482,20230407131108,5.5,1024.7,85,181,9.2,1.0,10102.3
57483,20230407131108,22.8,1019.8,3,19,9.5,1.0,10110.5
57493,20230407131108,31.6,1002.8,37,320,14.7,0.9,10451.5
57494,20230407131108,23.3,1025.7,60,300,4.0,0.6,10250.2
57545,20230407131108,15.1,1000.7,19,287,10.1,1.1,10370.9
57573,20230407131108,0.5,1013.6,8,179,8.2,0.9,10213.4
57581,20230407131108,34.6,1002.6,98,302,11.9,1.3,10319.1
57583,20230407131108,18.9,1017.4,77,171,10.2,1.5,10162.3
57595,20230407131108,32.0,1021.7,11,255,8.6,0.9,10254.5
58402,20230407131108,34.3,1019.4,56,222,5.5,1.0,10454.8
58407,20230407131108,23.4,1019.0,16,148,13.6,1.2,10480.5
58500,20230407131108,8.2,1022.6,98,146,7.6,1.3,10146.6
57554,20230407131108,22.7,1012.6,1,124,1.0,0.7,10082.8
57562,20230407131108,28.0,1016.5,100,74,7.4,0.6,10373.9
57574,20230407131108,27.4,1003.1,75,273,14.6,1.0,10085.4
57584,20230407131108,8.2,1023.6,37,162,0.8,1.0,10392.9
57642,20230407131108,3.3,1021.6,46,6,7.4,0.6,10193.0
57649,20230407131108,13.3,1021.1,55,332,0.1,0.9,10224.3
57655,20230407131108,34.6,1020.5,40,150,8.1,1.0,10107.1
57662,20230407131108,0.9,1015.3,30,224,11.6,1.3,10280.5
57669,20230407131108,35.0,1021.3,76,50,11.7,0.1,10005.7
57671,20230407131108,11.0,1025.3,20,306,8.4,0.9,10259.2
57673,20230407131108,33.2,1016.4,82,354,14.1,1.2,10106.6
57679,20230407131108,27.7,1014.8,13,313,9.8,0.5,10364.0
57682,20230407131108,21.2,1024.3,78,31,1.2,1.2,10029.9
57687,20230407131108,16.6,1025.2,83,132,10.0,0.5,10461.3
57745,20230407131108,9.2,1013.9,14,73,1.0,1.0,10164.8
57749,20230407131108,13.3,1006.2,17,185,5.5,0.4,10455.8
57752,20230407131108,34.9,1006.6,1,181,7.9,0.9,10099.8
57758,20230407131108,28.7,1006.2,19,174,6.1,0.1,10028.1
57761,20230407131108,6.1,1007.6,51,0,8.5,0.7,10419.3
57766,20230407131108,23.7,1006.5,14,28,2.7,0.1,10235.6
57774,20230407131108,19.7,1000.4,57,310,13.0,0.4,10111.5
57776,20230407131108,12.7,1020.6,77,135,7.0,1.4,10089.0
57779,20230407131108,20.6,1026.2,82,247,10.4,1.1,10209.9
57780,20230407131108,3.3,1024.8,23,307,10.8,1.5,10438.6
57841,20230407131108,13.6,1025.9,66,172,12.8,1.3,10048.5
57845,20230407131108,11.9,1011.6,75,183,1.9,0.6,10013.2
57853,20230407131108,25.4,1003.6,13,243,4.4,0.5,10066.5
57857,20230407131108,32.5,1026.3,71,149,7.7,0.4,10484.9
57860,20230407131108,27.5,1006.7,69,133,10.1,1.3,10486.0
57866,20230407131108,15.5,1017.6,60,112,13.9,0.9,10423.2
57872,20230407131108,17.4,1023.7,99,30,13.4,1.0,10122.5
57874,20230407131108,25.3,1003.1,49,18,8.4,1.4,10416.1
57889,20230407131108,15.5,1024.0,49,339,9.9,0.8,10321.8
57965,20230407131108,12.9,1015.1,22,23,5.9,0.4,10232.4
57972,20230407131108,12.6,1025.3,96,109,5.5,0.5,10361.1
57974,20230407131108,22.5,1012.1,86,89,6.4,0.1,10078.0
50936,20230407131108,8.5,1015.9,20,340,12.1,0.3,10142.7
50945,20230407131108,27.1,1003.2,36,22,14.0,0.8,10025.3
50948,20230407131108,15.4,1019.0,86,89,0.8,1.3,10235.9
50949,20230407131108,21.4,1011.5,20,185,3.6,0.0,10403.2
54041,20230407131108,26.3,1015.2,79,331,14.8,0.1,10076.2
54049,20230407131108,4.1,1011.8,75,159,5.7,0.5,10430.4
54063,20230407131108,29.9,1014.9,71,118,5.9,0.8,10271.9
54064,20230407131108,15.3,1023.1,60,356,2.1,1.0,10235.3
54142,20230407131108,3.5,1025.1,21,172,13.0,0.7,10399.2
54157,20230407131108,10.4,1014.8,79,179,1.9,1.2,10026.7
54161,20230407131108,25.3,1010.5,4,236,13.6,1.0,10425.1
54165,20230407131108,21.2,1005.7,75,68,12.5,0.9,10070.9
54171,20230407131108,29.9,1012.3,98,8,5.2,0.6,10444.4
54181,20230407131108,26.6,1001.9,37,153,11.7,1.1,10347.3
54186,20230407131108,22.4,1020.9,4,55,13.7,0.6,10423.1
54195,20230407131108,12.6,1005.2,70,311,6.6,0.8,10180.7
54260,20230407131108,28.4,1016.4,96,240,14.5,0.1,10015.2
54263,20230407131108,2.0,1011.8,70,221,13.4,1.0,10171.2
54266,20230407131108,11.7,1000.0,60,252,9.6,0.2,10097.4
54273,20230407131108,13.7,1014.7,3,109,5.7,1.1,10298.8
54276,20230407131108,4.8,1020.9,73,277,9.9,1.1,10060.4
54284,20230407131108,12.7,1018.9,6,253,12.9,0.3,10252.6
54285,20230407131108,14.0,1013.5,22,177,11.0,0.4,10341.2
54286,20230407131108,34.8,1011.4,21,252,11.8,1.4,10285.5
54292,20230407131108,7.6,1008.7,86,51,1.7,0.5,10221.8
54363,20230407131108,4.8,1019.4,78,164,14.5,0.2,10427.2
54374,20230407131108,35.0,1002.1,84,200,14.6,0.4,10410.9
54377,20230407131108,23.0,1026.4,71,19,3.0,1.4,10475.7
54386,20230407131108,20.3,1005.1,17,196,1.4,0.5,10371.2
58026,20230407131108,30.5,1009.1,48,333,14.2,0.4,10468.8
58027,20230407131108,34.7,1010.4,27,74,7.2,1.3,10447.8
58038,20230407131108,21.3,1023.9,65,99,5.0,0.3,10293.2
58040,20230407131108,9.3,1020.5,62,222,9.4,0.5,10120.7
58047,20230407131108,15.0,1010.6,39,183,4.4,0.1,10148.8
58130,20230407131108,27.4,1017.4,66,187,2.5,0.7,10109.0
58135,20230407131108,31.3,1012.5,98,128,6.6,0.5,10182.5
58138,20230407131108,21.6,1011.8,99,10,2.6,0.0,10211.9
58141,20230407131108,0.9,1005.8,43,220,12.6,1.2,10274.3
58143,20230407131108,12.9,1002.3,72,160,3.2,1.2,10071.1
58150,20230407131108,16.8,1025.2,83,274,7.9,0.3,10353.9
58158,20230407131108,32.4,1024.4,76,7,14.3,0.1,10223.1
58238,20230407131108,27.7,1009.9,2,259,13.3,0.3,10064.1
58241,20230407131108,1.9,1019.9,95,302,4.4,0.1,10112.3
58251,20230407131108,15.1,1026.3,35,155,13.2,0.4,10373.6
58252,20230407131108,10.4,1016.9,17,221,14.4,1.5,10262.3
58255,20230407131108,27.3,1024.9,50,28,5.8,0.6,10252.0
58259,20230407131108,1.7,1005.6,71,1,7.2,0.0,10170.8
58265,20230407131108,32.3,1020.3,30,274,3.6,0.0,10220.9
58343,20230407131108,5.8,1024.2,75,333,8.2,1.1,10235.6
58345,20230407131108,5.9,1000.1,28,197,0.5,1.3,10040.0
58354,20230407131108,33.4,1008.1,29,135,12.7,0.6,10131.6
58356,20230407131108,21.8,1016.6,96,359,14.9,1.3,10211.5
58358,20230407131108,12.3,1015.3,47,179,7.5,0.1,10405.9
57598,20230407131108,4.1,1022.9,92,89,5.0,0.3,10404.9
57696,20230407131108,26.3,1000.0,88,352,8.1,0.7,10077.3
57789,20230407131108,34.8,1013.0,89,152,13.1,0.7,10395.6
57793,20230407131108,12.8,1026.2,98,231,0.5,0.8,10473.0
57799,20230407131108,1.3,1002.7,76,304,13.3,1.4,10482.8
57894,20230407131108,10.2,1022.9,45,21,14.1,0.0,10376.0
57896,20230407131108,7.4,1022.7,94,206,6.5,0.5,10134.6
57993,20230407131108,25.4,1025.8,83,131,13.3,0.8,10234.2
58506,20230407131108,25.2,1007.1,86,173,9.5,0.0,10133.0
