站点代码,数据时间,气温,气压,相对湿度,风向,风速,降雨量,能见度
59948,20230407130607,27.1,1018.7,13,292,12.1,1.0,10499.5
59954,20230407130607,24.9,1021.7,10,240,6.3,0.3,10043.8
59981,20230407130607,13.7,1024.3,57,221,9.3,0.8,10106.1
53399,20230407130607,7.5,1007.3,82,307,12.1,0.3,10452.7
53593,20230407130607,14.7,1022.7,81,293,9.5,0.0,10168.4
53698,20230407130607,19.2,1022.6,35,70,3.6,0.3,10412.8
53798,20230407130607,34.0,1010.6,86,288,13.1,0.2,10447.2
54308,20230407130607,7.8,1015.0,17,232,8.8,0.9,10389.1
54311,20230407130607,33.2,1010.2,41,55,2.7,1.2,10147.1
54401,20230407130607,28.7,1018.6,78,90,10.5,0.7,10084.9
54405,20230407130607,29.7,1015.6,37,322,13.5,0.5,10034.0
54423,20230407130607,24.5,1003.7,93,33,0.0,1.2,10002.5
54429,20230407130607,16.3,1015.9,50,260,2.3,1.3,10270.0
54436,20230407130607,4.4,1017.6,76,194,7.7,1.2,10156.0
54449,20230407130607,27.2,1006.1,91,135,2.4,0.6,10273.4
54518,20230407130607,23.7,1025.1,1,148,12.1,1.2,10006.4
54534,20230407130607,1.3,1000.4,60,111,1.3,1.2,10335.3
54535,20230407130607,12.9,1019.7,47,109,0.8,1.3,10363.3
54539,20230407130607,25.7,1017.8,81,132,14.4,1.0,10479.4
54602,20230407130607,24.7,1004.3,66,260,10.2,0.1,10418.3
54606,20230407130607,19.7,1015.3,82,28,6.7,1.2,10280.3
54618,20230407130607,6.6,1025.5,72,40,14.9,0.5,10422.9
54624,20230407130607,3.2,1023.3,74,99,7.3,0.1,10489.6
54705,20230407130607,25.7,1023.6,19,279,7.6,1.5,10493.5
53898,20230407130607,0.2,1019.4,32,55,1.7,0.9,10080.1
53986,20230407130607,32.4,1013.2,16,156,1.0,1.4,10492.9
57051,20230407130607,28.2,1010.9,99,331,0.4,0.7,10017.5
57067,20230407130607,23.3,1022.9,42,166,5.7,0.7,10349.7
57071,20230407130607,7.4,1001.7,58,266,0.3,0.5,10112.6
57077,20230407130607,12.3,1013.9,30,15,1.3,1.2,10355.7
57083,20230407130607,33.5,1001.1,14,265,14.5,0.3,10270.6
57084,20230407130607,31.8,1016.2,79,279,11.8,1.5,10366.2
57089,20230407130607,13.9,1011.9,65,202,13.3,0.5,10338.1
57091,20230407130607,3.5,1017.7,55,338,11.8,0.3,10309.9
57156,20230407130607,4.5,1026.1,42,117,11.7,1.4,10388.4
57178,20230407130607,20.3,1024.5,3,186,10.9,0.4,10035.5
57181,20230407130607,7.1,1003.0,73,154,9.0,0.4,10022.4
57193,20230407130607,10.3,1018.4,98,172,12.2,1.5,10258.3
57285,20230407130607,11.7,1005.1,89,304,1.9,0.5,10171.6
57290,20230407130607,10.7,1006.6,29,344,5.8,0.7,10142.5
57297,20230407130607,28.1,1026.3,18,244,6.9,0.5,10369.0
58005,20230407130607,19.3,1026.2,19,96,8.6,1.1,10145.1
58111,20230407130607,10.1,1024.3,72,163,5.6,1.1,10469.1
58208,20230407130607,26.2,1005.1,14,135,7.9,0.6,10181.5
50136,20230407130607,7.1,1021.3,44,206,8.6,0.0,10235.8
50246,20230407130607,27.9,1016.6,53,200,12.8,0.2,10096.0
50247,20230407130607,14.3,1014.3,59,47,0.8,0.1,10052.3
50349,20230407130607,10.4,1021.3,62,42,3.6,0.7,10266.0
50353,20230407130607,27.4,1014.2,83,334,4.0,0.5,10146.1
50442,20230407130607,23.8,1023.7,63,138,3.8,1.4,10367.7
50468,20230407130607,27.8,1018.6,16,304,12.6,0.9,10079.6
50557,20230407130607,23.4,1018.0,46,140,4.8,1.5,10276.6
50564,20230407130607,14.2,1005.7,57,281,14.9,1.0,10450.1
50656,20230407130607,31.9,1017.2,20,359,0.4,0.1,10280.8
50658,20230407130607,28.6,1002.7,69,222,3.5,1.5,10121.5
50674,20230407130607,23.7,1016.1,15,237,11.6,0.8,10302.7
50739,20230407130607,1.5,1001.9,96,202,5.3,0.8,10114.7
50742,20230407130607,19.6,1003.9,15,45,11.4,0.5,10046.1
50745,20230407130607,23.8,1000.9,27,325,6.3,1.0,10082.9
50756,20230407130607,8.7,1008.4,79,34,14.0,0.9,10312.2
50758,20230407130607,6.8,1007.5,13,306,2.4,0.8,10263.9
50774,20230407130607,12.8,1018.4,88,61,10.8,0.1,10487.9
50778,20230407130607,2.4,1001.9,43,243,9.8,0.4,10294.4
50788,20230407130607,25.5,1003.2,88,334,14.4,0.6,10183.8
50844,20230407130607,18.5,1013.1,45,225,11.6,0.8,10448.2
50853,20230407130607,27.6,1022.8,5,269,8.2,0.7,10059.8
50854,20230407130607,33.6,1015.3,29,7,12.7,0.2,10227.8
50862,20230407130607,4.7,1003.6,71,93,0.5,1.4,10072.4
50873,20230407130607,12.6,1023.0,89,328,9.1,1.2,10396.1
50877,20230407130607,1.3,1015.5,57,323,5.9,0.4,10114.2
50888,20230407130607,10.9,1011.9,27,256,4.7,1.4,10170.1
50950,20230407130607,6.9,1005.8,67,24,2.1,0.5,10418.3
50953,20230407130607,26.4,1016.9,58,10,7.9,1.3,10258.2
50955,20230407130607,11.4,1007.6,52,53,12.4,0.8,10397.0
50963,20230407130607,23.1,1026.0,61,248,7.4,1.0,10029.8
50968,20230407130607,14.6,1016.4,70,250,12.2,0.3,10392.8
50973,20230407130607,27.6,1013.1,5,133,12.5,0.2,10435.8
50978,20230407130607,29.8,1015.6,23,140,9.3,0.5,10074.2
50983,20230407130607,31.3,1025.5,2,2,5.8,0.1,10438.1
54094,20230407130607,32.2,1002.6,48,208,4.5,0.4,10331.1
54096,20230407130607,22.3,1011.4,13,4,13.2,0.5,10414.0
57251,20230407130607,22.5,1026.1,45,206,9.2,1.0,10216.9
57256,20230407130607,19.8,1017.1,13,214,8.1,0.6,10148.3
57259,20230407130607,11.9,1000.9,40,226,8.3,0.6,10143.6
57265,20230407130607,9.2,1022.5,93,250,6.1,0.0,10246.2
57278,20230407130607,7.3,1001.0,56,143,10.6,0.8,10057.0
57279,20230407130607,24.5,1008.5,22,218,1.6,1.3,10443.0
57355,20230407130607,5.7,1004.6,54,311,8.3,1.2,10176.7
57358,20230407130607,4.1,1000.3,52,68,4.0,0.7,10010.6
57359,20230407130607,23.3,1021.2,66,196,7.7,1.3,10366.5
57363,20230407130607,29.6,1001.8,75,269,14.5,1.1,10206.8
57378,20230407130607,4.8,1006.7,25,274,3.6,0.2,10348.6
57381,20230407130607,13.8,1003.7,24,269,0.7,1.4,10419.8
57395,20230407130607,4.7,1005.7,37,80,12.4,0.6,10334.4
57399,20230407130607,34.3,1015.7,2,61,0.0,1.1,10179.1
57439,20230407130607,35.0,1009.9,11,209,0.6,1.0,10224.5
57445,20230407130607,3.9,1009.9,82,33,13.7,0.8,10403.2
57447,20230407130607,20.8,1004.7,93,236,10.4,0.0,10190.9
57458,20230407130607,0.1,1011.9,46,46,11.1,1.0,10091.4
57461,20230407130607,28.6,1004.0,11,241,10.1,0.0,10430.6
57476,20230407130607,6.6,1007.1,99,292,7.1,0.3,10195.2
57482,20230407130607,19.4,1003.2,21,6,6.9,1.2,10231.2
57483,20230407130607,25.3,1008.2,52,288,8.3,0.8,10126.7
57493,20230407130607,11.4,1007.2,75,110,12.4,0.8,10195.1
57494,20230407130607,25.3,1017.6,99,326,6.2,0.8,10006.3
57545,20230407130607,31.3,1022.9,57,3,6.6,0.5,10437.9
57573,20230407130607,0.1,1009.8,57,173,9.0,1.1,10432.9
57581,20230407130607,14.7,1004.8,69,151,10.5,0.6,10363.7
57583,20230407130607,5.3,1012.6,58,259,13.2,0.7,10042.6
57595,20230407130607,0.1,1013.3,37,42,3.2,1.2,10246.1
58402,20230407130607,15.2,1007.6,81,135,1.7,1.2,10004.0
58407,20230407130607,4.1,1010.1,76,123,5.4,0.7,10272.6
58500,20230407130607,5.2,1019.8,41,274,1.4,1.3,10090.0
57554,20230407130607,27.4,1006.4,52,228,10.9,1.1,10358.5
57562,20230407130607,18.0,1019.2,9,141,10.3,0.4,10052.9
57574,20230407130607,6.0,1015.7,30,190,7.5,1.2,10252.2
57584,20230407130607,16.8,1016.7,73,272,9.0,0.4,10489.6
57642,20230407130607,0.0,1010.8,93,137,1.9,0.8,10060.2
57649,20230407130607,4.4,1017.5,37,269,11.7,0.8,10113.0
57655,20230407130607,11.0,1004.5,91,33,6.4,0.8,10323.2
57662,20230407130607,11.8,1020.3,90,140,8.2,0.5,10352.4
57669,20230407130607,33.8,1005.4,3,321,4.2,1.5,10287.4
57671,20230407130607,7.9,1021.8,97,31,7.8,0.4,10265.5
57673,20230407130607,26.8,1021.5,23,259,6.5,0.4,10479.2
57679,20230407130607,20.7,1003.6,89,350,1.5,1.3,10453.7
57682,20230407130607,12.2,1025.2,55,164,2.3,1.3,10268.5
57687,20230407130607,26.0,1006.4,48,148,9.9,1.5,10075.8
57745,20230407130607,6.9,1008.9,32,155,1.0,0.5,10186.9
57749,20230407130607,20.2,1010.7,8,129,0.4,0.7,10047.0
57752,20230407130607,7.7,1010.1,23,152,12.0,0.8,10122.2
57758,20230407130607,7.1,1010.0,54,230,14.1,0.9,10019.8
57761,20230407130607,8.1,1023.6,58,50,12.6,1.2,10406.0
57766,20230407130607,2.9,1023.0,41,285,1.2,1.5,10197.7
57774,20230407130607,10.1,1019.1,7,311,2.2,0.0,10003.8
57776,20230407130607,24.5,1001.1,61,217,14.4,1.4,10381.3
57779,20230407130607,4.6,1022.2,38,308,1.5,0.6,10240.7
57780,20230407130607,17.8,1015.1,96,351,13.1,1.5,10327.2
57841,20230407130607,21.3,1011.1,24,54,3.2,0.9,10336.6
57845,20230407130607,1.0,1010.4,22,30,11.6,1.0,10387.2
57853,20230407130607,14.9,1004.5,39,87,1.9,0.7,10201.6
57857,20230407130607,3.7,1012.8,78,18,10.9,0.5,10193.2
57860,20230407130607,15.0,1017.5,11,128,14.7,0.2,10340.8
57866,20230407130607,19.7,1008.2,12,278,12.7,0.1,10049.5
57872,20230407130607,28.3,1013.9,33,135,12.1,1.0,10186.4
57874,20230407130607,30.8,1018.8,35,264,12.1,0.3,10130.3
57889,20230407130607,14.8,1010.6,17,305,9.7,1.0,10479.2
57965,20230407130607,0.4,1002.7,68,55,3.2,0.3,10403.5
57972,20230407130607,2.4,1002.6,7,244,13.5,0.6,10089.0
57974,20230407130607,33.2,1006.5,18,28,10.8,1.1,10299.0
50936,20230407130607,10.8,1008.0,32,265,10.1,1.1,10081.9
50945,20230407130607,14.7,1001.5,5,284,9.0,0.3,10396.7
50948,20230407130607,10.4,1014.7,86,63,11.8,1.1,10070.3
50949,20230407130607,17.3,1024.1,51,163,9.2,0.7,10136.8
54041,20230407130607,9.0,1000.1,41,54,13.6,0.3,10274.7
54049,20230407130607,19.8,1010.0,43,38,4.5,1.4,10197.5
54063,20230407130607,4.5,1000.1,55,167,7.4,0.8,10411.2
54064,20230407130607,16.9,1019.0,30,332,11.7,0.7,10490.3
54142,20230407130607,27.9,1019.9,84,115,2.0,1.1,10012.2
54157,20230407130607,23.2,1003.6,2,205,11.6,0.3,10114.0
54161,20230407130607,20.6,1003.3,19,349,11.5,1.2,10030.4
54165,20230407130607,3.1,1007.4,100,245,5.0,1.2,10009.8
54171,20230407130607,20.7,1003.7,10,180,6.1,0.8,10289.3
54181,20230407130607,25.0,1021.7,98,41,11.5,1.1,10255.7
54186,20230407130607,25.8,1001.1,23,84,9.0,0.0,10293.9
54195,20230407130607,6.1,1008.9,55,198,2.9,0.1,10390.3
54260,20230407130607,20.0,1003.0,26,110,9.7,0.6,10202.2
54263,20230407130607,19.5,1020.3,30,65,9.7,1.1,10190.4
54266,20230407130607,30.2,1006.5,78,135,2.8,1.1,10484.9
54273,20230407130607,5.0,1014.8,38,255,0.7,0.3,10453.3
54276,20230407130607,2.2,1004.1,62,121,3.3,0.6,10207.9
54284,20230407130607,23.6,1012.2,6,303,0.2,1.1,10052.5
54285,20230407130607,5.2,1025.4,28,325,4.6,1.2,10208.1
54286,20230407130607,17.3,1025.2,4,125,0.0,0.4,10231.9
54292,20230407130607,4.8,1020.3,99,50,3.1,0.3,10201.7
54363,20230407130607,23.6,1011.2,44,128,6.9,1.3,10211.1
54374,20230407130607,25.8,1025.6,33,146,10.2,1.2,10074.4
54377,20230407130607,10.9,1025.1,4,282,12.4,1.0,10149.7
54386,20230407130607,5.2,1010.6,93,116,8.6,1.4,10464.6
58026,20230407130607,0.5,1001.1,60,167,4.8,1.4,10255.1
58027,20230407130607,17.8,1007.5,79,254,9.3,1.5,10111.4
58038,20230407130607,3.0,1004.3,64,283,4.1,0.2,10383.1
58040,20230407130607,12.6,1011.6,38,222,12.9,0.1,10479.3
58047,20230407130607,2.1,1006.8,18,116,7.4,0.4,10091.4
58130,20230407130607,29.0,1009.1,11,313,13.8,0.8,10058.5
58135,20230407130607,25.6,1024.8,8,187,7.8,1.4,10245.8
58138,20230407130607,33.3,1010.0,94,97,11.7,1.0,10491.2
58141,20230407130607,30.9,1009.9,11,274,8.7,0.3,10228.4
58143,20230407130607,16.6,1023.1,78,238,3.7,0.3,10036.3
58150,20230407130607,10.7,1021.2,20,219,8.5,0.7,10295.2
58158,20230407130607,13.2,1023.4,63,276,4.0,0.3,10463.7
58238,20230407130607,35.0,1006.7,58,27,10.3,0.7,10407.0
58241,20230407130607,10.2,1016.6,25,97,0.2,0.6,10100.4
58251,20230407130607,1.9,1002.8,28,71,12.5,1.5,10200.6
58252,20230407130607,23.9,1025.1,70,119,12.7,1.5,10076.2
58255,20230407130607,34.2,1014.5,45,188,13.0,0.5,10185.7
58259,20230407130607,19.1,1001.0,11,318,1.7,1.0,10354.7
58265,20230407130607,13.1,1013.5,32,95,8.6,1.4,10171.1
58343,20230407130607,2.3,1016.2,69,8,3.5,0.2,10057.8
58345,20230407130607,18.4,1011.3,79,112,11.4,0.3,10126.8
58354,20230407130607,14.6,1001.4,2,101,9.5,1.1,10425.7
58356,20230407130607,8.3,1023.9,96,205,9.0,0.2,10116.5
58358,20230407130607,22.5,1017.9,39,311,14.8,1.1,10051.3
57598,20230407130607,0.5,1009.7,32,9,2.2,0.2,10497.9
57696,20230407130607,5.8,1023.8,99,94,0.7,1.1,10129.7
57789,20230407130607,10.6,1016.7,77,198,1.2,1.1,10442.2
57793,20230407130607,30.4,1009.5,9,322,14.1,1.1,10241.9
57799,20230407130607,9.2,1011.3,98,7,10.7,0.9,10443.3
57894,20230407130607,28.5,1015.1,63,108,2.4,0.8,10465.1
57896,20230407130607,9.8,1018.7,19,88,12.6,1.4,10454.6
57993,20230407130607,19.5,1019.8,63,112,2.0,0.3,10167.1
58506,20230407130607,16.1,1024.7,5,172,3.2,0.5,10040.2
